,created_at,user_id,username,tweet,english
0,2020-09-30 06:51:34 SE Asia Standard Time,372172469,ldoreno,"@Telkomsel hi @telkomsel, sedang ada masalah dengan koneksi ke jaringan internasional apa gimana ya? ini sudah hari ke-2. terima kasih sebelumnya.","@Telkomsel hi @telkomsel, there is a problem with the connection to an international network of what how? This is already the 2nd day. Thank you in advance."
1,2020-09-30 06:03:19 SE Asia Standard Time,1275628866497728514,agrw_,"Pas bangun, story wa di penuhi dgn sms dari Telkomsel. Bantuan kuota belajar udah masuk. Tpi kok aku gk dapat smsnya. Jdi aku buka apk my Telkomsel dan ternyata 😭 Meskipun jaringan Telkomsel disini gk terllu bagus, tpi ttp bersyukur huhuw  https://t.co/DiS3OXwzn4","Pas wake, story wa filled with text from Telkomsel. Help quota learned already entered. TPI why I gk can smsnya. Jdi I open my apk and turns 😭 Although Telkomsel Telkomsel network here nice terllu gk, tpi ttp grateful huhuw https://t.co/DiS3OXwzn4"
2,2020-09-30 05:44:52 SE Asia Standard Time,1055310342274789376,skinnynabs,"Tri kalo bukan jaringan platinum, sinyalnya awut-awutan. Tapi kalo platinum bisa setara Telkomsel","Tri platinum if not the network, the signal is untidy. But if platinum could be equal Telkomsel"
3,2020-09-30 04:11:28 SE Asia Standard Time,58800783,penguasahati,@ekalawyasatrio Di Rempoa jaringan @FirstMediaCares yg biasanya benar udah bbrp bulan ini tdk bersahabat. Jadi untuk akses dr kamar harus gunakan data  Telkomsel. Sedih akutu,@ekalawyasatrio In Rempoa @FirstMediaCares network which usually correct this month already bbrp ill friends. So to access dr rooms should use Telkomsel data. sad akutu
4,2020-09-30 00:45:12 SE Asia Standard Time,1675680840,fachriyuda9,@Telkomsel Jaringan di lokasi saya cimahi down total. Padahal sinyal 4G full. Ada kendala apa?,Network @Telkomsel in my location cimahi down completely. Though full 4G signal. What barriers exist?
5,2020-09-30 00:35:03 SE Asia Standard Time,537874221,ryukeyryukey46,"Ga ada bagus""nya jaringan kalian berdua @Telkomsel  @IndiHome ,,,, Coba Crosscheck IP Range nya buat maen  https://t.co/dWPaO8TN7G .... Kaga bisa Play !!!! Apalagi maen Among Us Ping 300++ men @Telkomsel","Ga there are nice his ""two of @Telkomsel @IndiHome network ,,,, Try Crosscheck its IP Range for maen https://t.co/dWPaO8TN7G .... Kaga Can Play !!!! Especially maen Among Us Ping 300+ + men @Telkomsel"
6,2020-09-30 00:01:37 SE Asia Standard Time,100888930,radith_vanjosh,Min @Telkomsel kenapa ini jaringan tiba2 sinyal ga bisa.. padahal kuota masih berlimpah.. 22nya HP gw sama sinyal 1 bar.. hadoohh,Min @Telkomsel this why tiba2 network signals can not .. when quotas are still plentiful .. HP gw same 22nya signal 1 bar .. hadoohh
7,2020-09-29 23:03:30 SE Asia Standard Time,1358253212,bahtiarikhwan,Kenapa dari pagi jaringan internetnya agak lemot ya? @Telkomsel,Why on the morning rather slow internet network huh? @Telkomsel
8,2020-09-29 22:30:34 SE Asia Standard Time,1230663362561769472,haymeld,@Telkomsel Hp teman saya yang kartu nya 4G dan Hp nya 4G okay okay aja jaringan nya.  Tapi saya punya sangat lambatt sekaliii..  Padahal kartu saya udah dari tahun 2011. Kalau @Telkomsel begini terus bisa bisa semua pelanggan beralih nih kak..,Hp @Telkomsel my friend that her card 4G and 4G HP is okay okay wrote his network. But I had a very lambatt sekaliii .. Though my card already from 2011. If this continues @Telkomsel could be all customer switching kak ya ..
9,2020-09-29 22:19:54 SE Asia Standard Time,1230663362561769472,haymeld,"@Telkomsel Tapi jaringan internet saya menjadi sangat lambat sekali kak, karena kartu 3G tapi hp 4G. Bisa d perbaiki kak?","@Telkomsel But my internet connection become very slow kak, because the 3G card but hp 4G. D can fix kak?"
