,created_at,user_id,username,tweet,english
0,2020-06-30 06:53:20 SE Asia Standard Time,152960676,aditrizqy,"dear @Telkomsel , saya isi pulsa via Link Aja pagi ini pukul 6:13 tapi pulsa nya tidak masuk, saldo Link Aja saya terpotong.  Muncul di notifikasi inbox my Telkomsel jaringan sedang sibuk, tapi saldo saya tidak kembali.","@Telkomsel dear, my pulse content via links Aja this morning at 6:13 but her pulse did not go, I clipped balance Aja Link. Appeared in my inbox notifications Telkomsel network is busy, but my balance is not returned."
1,2020-06-30 06:12:55 SE Asia Standard Time,1412939161,gusti_setiadin,"Malem2 dikerjain @byu_id keliatan full, data dinyalain tapi gk ada indikator jaringan yg keluar (edge aja gak ada) gimana ini??? @Telkomsel gak tau pagi ini dah normal apa belum kartu masih kucabut dri hp. KESELLL","Malem2 dikerjain @byu_id full plasticity, the data dinyalain but there gk network indicators that come out (edge ​​wrote not exist) how is this ??? @Telkomsel not know this morning what the normal dah card yet still pulled out dri hp. KESELLL"
2,2020-06-30 05:15:03 SE Asia Standard Time,455652853,ndhfptri,Jaringan telkomsel kosan gue kenapa deh ah,Telkomsel network boarding why I deh ah
3,2020-06-30 03:26:01 SE Asia Standard Time,1209461637498802176,themaryeesaia,"@xlhomeid Tolong perbaiki jaringan anda di Papua. Disini yg kencang cm telkomsel, kalo punya anda kencang saya tadi malam udah nntn netflix ini pak.","@xlhomeid you repair your network in Papua. Here's mouth taut cm telkomsel, if you have toned my last night netflix already nntn pack."
4,2020-06-30 02:17:35 SE Asia Standard Time,105276426,putrabolang,"@Telkomsel sy gatau lg, disaat kt urgent malah selalu dibkin kecewa lg n lg, tsel skrg ud ga kyk dulu, pantesan ud bnyak yg hijrah ke op lain, JARINGAN ANDA SAMPAH SEKALI, DC TERUS, SKALINYA KONEK LEMOT PARAH N DC LG N LG, GOOD JOB TELKOMSEL, THIS IS THE LAST..","@Telkomsel Gatau sy lg, even when urgent kt always dibkin disappointed lg n lg, TSEL skrg ud ga kyk first, pantesan ud op bnyak who move to another, WASTE YOUR NETWORK ONCE, DC CONTINUES, connect SKALINYA slow SEVERE N DC LG N LG , GOOD JOB TELKOMSEL, THIS IS THE LAST .."
5,2020-06-30 02:11:57 SE Asia Standard Time,105276426,putrabolang,"@Telkomsel @Telkomsel sy gatau lg, disaat kt urgent malah selalu dibkin kecewa lg n lg, tsel skrg ud ga kyk dulu, pantesan ud bnyak yg hijrah ke op lain, JARINGAN ANDA SAMPAH SEKALI, DC TERUS, SKALINYA KONEK LEMOT PARAH N DC LG N LG, GOOD JOB TELKOMSEL, THIS IS THE LAST..","@Telkomsel @Telkomsel Gatau sy lg, even when urgent kt always dibkin disappointed lg n lg, TSEL skrg ud ga kyk first, pantesan ud op bnyak who move to another, WASTE YOUR NETWORK ONCE, DC CONTINUES, connect SKALINYA slow SEVERE N DC LG N LG, GOOD JOB TELKOMSEL, THIS IS THE LAST .."
6,2020-06-30 01:48:15 SE Asia Standard Time,105276426,putrabolang,"@Telkomsel sy gatau lg, disaat kt urgent malah selalu dibkin kecewa lg n lg, tsel skrg ud ga kyk dulu, pantesan ud bnyak yg hijrah ke op lain, JARINGAN ANDA SAMPAH SEKALI, DC TERUS, SKALINYA KONEK LEMOT PARAH N DC LG N LG, GOOD JOB TELKOMSEL, THIS IS THE LAST..","@Telkomsel Gatau sy lg, even when urgent kt always dibkin disappointed lg n lg, TSEL skrg ud ga kyk first, pantesan ud op bnyak who move to another, WASTE YOUR NETWORK ONCE, DC CONTINUES, connect SKALINYA slow SEVERE N DC LG N LG , GOOD JOB TELKOMSEL, THIS IS THE LAST .."
7,2020-06-30 00:44:22 SE Asia Standard Time,1075673058931806208,indihome,"@playgrrlcarti @Telkomsel Hai Kak Ally, maaf atas ketidaknyamannya jika jaringannya lambat. Jaringan lambat bisa dikarenakan FUP yang sudah melebihi, jumlah device yang terkoneksi ke wifinya banyak dan redamannya tinggi. Jika jaringannya saat ini dirasa tidak stabil, kendalanya ak(1/2)","@playgrrlcarti @Telkomsel Hi Kak Ally, sorry for ketidaknyamannya if the network is slow. May be due to slow network FUP that has been exceeded, the number of devices connected to wifinya lots and high damping. If the network was considered too unstable, obstacles ak (1/2)"
8,2020-06-30 00:35:41 SE Asia Standard Time,275085563,fakhrur__aji,@Telkomsel udah 2 hari jaringan telkomsel disini 2g terus,@Telkomsel already 2 days here 2g Telkomsel network continues
9,2020-06-29 23:36:32 SE Asia Standard Time,233350950,fahmisyaroli,Mau sampai kapan jaringan buruk kaya gini @Telkomsel,Want to get rich when the poor network gini @Telkomsel
