,created_at,user_id,username,tweet,english
0,2020-07-31 03:55:32 SE Asia Standard Time,346367336,recalana,"Ingat idul adha tahun lalu pertama kali ga bisa kumpul keluarga, alias pas kkn di pelosok kampung yg tdk ada jaringan internet, cuman jaringan E telkomsel kek hp gsm hanya bisa buat nelpon itu pun dititik titik tertentu di puncak gunung.","Eid al-Adha last year remember the first time can not gather the family, alias fitting kkn in remote villages who cut no internet network, network cuman E telkomsel kek gsm phone can only make it even dititik calling a certain point on the mountain top."
1,2020-07-31 01:16:16 SE Asia Standard Time,1103832634692521984,rompis1997,"@Telkomsel Alasannya itu mulu, bosen anjir. Sinyal bagus cuma beberapa jam doang, jaringan tsel macam tai","Mulu @Telkomsel that reason, I'm bored Anjir. Good signal only for a few hours doang, tai wide TSEL network"
2,2020-07-31 01:12:21 SE Asia Standard Time,1103832634692521984,rompis1997,"@Telkomsel Di daerah gw udh 6 bulan jaringan parah banget, sering down padahal cuaca cerah 4G pun kaga muncul.","@Telkomsel In the gw udh 6 months of severe tissue buildup, often down when the weather is sunny 4G was umm appear."
3,2020-07-31 01:07:19 SE Asia Standard Time,2364516722,kafmaulana,Bisa-bisanya telkomsel malem malem gini susah jaringan,How could Telkomsel network hard gini Malem Malem
4,2020-07-31 01:04:26 SE Asia Standard Time,3311675726,asjeplak,Jaringan 4G LTE di BTS USO Telkomsel Makin Luas  https://t.co/UIkydUKfNi,4G LTE network in BTS Telkomsel Makin Area USO https://t.co/UIkydUKfNi
5,2020-07-30 23:43:44 SE Asia Standard Time,859443145259364352,nafisahtanjung,"Dalam menghadirkan sinyal 4G di Morotai, Kementerian Kominfo melalui Bakti berkolaborasi dengan Telkomsel telah mengoperasikan tiga unit BTS Merah Putih dan 29 unit BTS USO yang semuanya telah terkoneksi jaringan broadband 4G LTE. @Telkomsel  https://t.co/2mQERy1y2w","In presenting the 4G signal in Morotai, Ministry of Communications through Bakti collaborate with Telkomsel operates three units of BTS Red White and 29 units of BTS USO which have all been connected to 4G LTE broadband network. @Telkomsel https://t.co/2mQERy1y2w"
6,2020-07-30 23:41:49 SE Asia Standard Time,992673313141899264,iina_surbakti,"Sinyal 4G di Morotai, Kemkominfo melalui Badan Aksesibilitas Telekomunikasi dan Informasi (Bakti) berkolaborasi dengan @Telkomsel telah mengoperasikan tiga unit BTS Merah Putih dan 29 unit BTS USO yang semuanya telah terkoneksi jaringan broadband 4G LTE.  https://t.co/fps3M0RFVG","4G signal in Morotai, Kemkominfo through the Agency for Telecommunications and Information Accessibility (Bakti) in collaboration with @Telkomsel operates three units of BTS Red White and 29 units of BTS USO which have all been connected to 4G LTE broadband network. https://t.co/fps3M0RFVG"
7,2020-07-30 23:33:39 SE Asia Standard Time,859443145259364352,nafisahtanjung,"Telkomsel memastikan seluruh BTS USO (universal service obligation) yang berjumlah 1.083 unit akan mengimplementasikan teknologi 4G LTE. @Telkomsel menyebut, seluruh BTS USO mereka akan terkoneksi jaringan 4G LTE pada kuartal tiga 2020.    https://t.co/aqZD51Wutt","Telkomsel ensure the entire BTS USO (universal service obligation), which totaled 1,083 units will implement 4G LTE technology. @Telkomsel call, all they will be connected BTS USO 4G LTE network in the third quarter 2020. https://t.co/aqZD51Wutt"
8,2020-07-30 23:24:36 SE Asia Standard Time,859443145259364352,nafisahtanjung,"@Telkomsel mmastikan sbanyak 1083 unit BTS Universal Service Obligation yg selama ini tlah dkembangkn melalui kolaborasi bersama Badan Aksesibilitas dan Informasi Kominfo, akn terkoneksi sluruhnyaoleh Jaringan broadband 4G LTE pd periode kuartal tiga 2020.  https://t.co/zH85psnxvo","@Telkomsel mmastikan sbanyak 1083 BTS Universal Service Obligation which has been tlah dkembangkn through joint collaboration and information accessibility Agency Administrator, AKN connected 4G LTE broadband network sluruhnyaoleh pd three-quarter period of 2020. https://t.co/zH85psnxvo"
9,2020-07-30 23:21:56 SE Asia Standard Time,1259488236629622787,hamba_nafsu,@blackbeeaja Sama Lg Jelek banget jaringan telkomsel,Lg Same Ugly @blackbeeaja tissue buildup telkomsel
