,created_at,user_id,username,tweet,english
0,2021-05-31 06:26:29 SE Asia Standard Time,227191019,aldosalam,"Udah pada tau belum apa itu Telkomsel Orbit ?  Telkomsel Orbit adalah layanan internet rumah yang menggunakan perangkat modem WiFi dengan kualitas jaringan selular terbaik, serta paket data yang bisa kamu gunakan tanpa perlu berlangganan.  https://t.co/bcpp23XZq4","Already know what it is yet Telkomsel Orbit? Telkomsel Orbit is a home internet service that uses a WiFi modem device with the best mobile network quality, as well as packets of data that you can use without the need to subscribe. https://t.co/bcpp23XZq4"
1,2021-05-31 06:05:53 SE Asia Standard Time,524273601,sandy_indigo72,@Telkomsel Tidak menjawab pertanyaan saya y @Telkomsel. Berarti Hp selain 5G dengan band n40 tidak akan support y kedepan?  Untuk jaringan telkomsel tidak di upgrade agar support band selain n40 ya?,@Telkomsel not answer my question y @Telkomsel. Hp means other than the 5G band y N40 will support the future? To Telkomsel network is not upgraded in order to support the band in addition to the N40 huh?
2,2021-05-31 02:37:23 SE Asia Standard Time,736578265,angrynels,@Telkomsel kuota hangus karna gangguan jaringan di jayapura ini diganti tdk? #belinyapakeUANG,@Telkomsel quota charred tissue disorders in Jayapura because it replaced ill? #belinyapakeUANG
3,2021-05-31 01:42:41 SE Asia Standard Time,817178899658354688,riskirosianto22,"Akhir nya jaringan Telkom (Telkomsel &amp; Indihome) membuka blokir akses Spotify.Sejak 2 hari pun,akses Spotify untuk Jaringan telkom diblokir","His ending Telkom network (Telkomsel & amp; Indihome) to unblock access any Spotify.Sejak 2 days, Spotify access to telecom networks blocked"
4,2021-05-31 00:06:45 SE Asia Standard Time,3145273705,ifontastore,Jaringan 5G menawarkan kecepatan internet yang lebih kencang dari pendahulunya. Yuk bandingkan kecepatan 5G milik Telkomsel dengan 4G LTE di Indonesia.    https://t.co/JetvIC2hGM,5G network offering Internet speeds faster than its predecessor. Let's compare 5G speeds with 4G LTE Telkomsel in Indonesia. https://t.co/JetvIC2hGM
5,2021-05-30 23:28:37 SE Asia Standard Time,279388002,haikal_faza,"@Telkomsel halo min, apa benar jaringan 5G telkomsel blm support di brand samsung?","@Telkomsel min hello, is it true that the 5G network support Telkomsel in brand samsung p?"
6,2021-05-30 23:13:56 SE Asia Standard Time,2358364850,aguscepyy,@Telkomsel jaringan parah daerah angsana tanah bumbu kalsel.. padahal sinyal full.. buat game ping merah.. buat browsing lemot parah.,@Telkomsel severe tissue seasoning land area Angsana South Kalimantan when the signal .. full .. create red ping game .. create severe slow browsing.
7,2021-05-30 22:09:50 SE Asia Standard Time,1099867298582605831,hellloowwwwww,Telkomsel jaringan nya kok oleng yaa😶😶,Telkomsel his network really shaky yaa😶😶
8,2021-05-30 22:08:54 SE Asia Standard Time,124171593,tribunnews,"Daftar Merk Ponsel yang Bisa Akses Jaringan 5G Telkomsel, Lihat di Sini!    https://t.co/ZdbLcKcmGy via @tribunnews","List Brands Phones that Can Access 5G Network Telkomsel, Look Here! https://t.co/ZdbLcKcmGy via @tribunnews"
9,2021-05-30 22:03:14 SE Asia Standard Time,81480708,erick_hart,https://t.co/ZTYZbJ7PIm  Jaringan 5G menawarkan kecepatan internet yang lebih kencang dari pendahulunya. Yuk bandingkan kecepatan 5G milik Telkomsel dengan 4G LTE di Indonesia.,https://t.co/ZTYZbJ7PIm 5G networks offer faster Internet speeds than its predecessor. Let's compare 5G speeds with 4G LTE Telkomsel in Indonesia.
10,2021-05-30 21:52:53 SE Asia Standard Time,135815019,detikinet,Jaringan 5G menawarkan kecepatan internet yang lebih kencang dari pendahulunya. Yuk bandingkan kecepatan 5G milik Telkomsel dengan 4G LTE di Indonesia.  https://t.co/4j9S1N3PO0,5G network offering Internet speeds faster than its predecessor. Let's compare 5G speeds with 4G LTE Telkomsel in Indonesia. https://t.co/4j9S1N3PO0
11,2021-05-30 21:41:42 SE Asia Standard Time,320123114,patopandiangan,@Telkomsel jaringan saya seharian ini kenapa lelet bgt ya?,@Telkomsel my network all day why slow bgt ya?
12,2021-05-30 21:39:23 SE Asia Standard Time,98128357,donikita_willy,"@Telkomsel ada apa ini dengan jaringan @Telkomsel? Sinyal hilang datang dari tadi pagi, lokasi Pontianak Kalimantan Barat. Jangan bilang on off jaringan data ya, hp saya normal. Ini masalah sinyal.","@Telkomsel what's with @Telkomsel network? Lost signal coming from the morning, the location of Pontianak in West Kalimantan. Do not say yes on off the data network, my phone normally. This is a signal problem."
13,2021-05-30 21:38:05 SE Asia Standard Time,95663600,iin_gara,Jaringan Telkomsel H+. 4gnya kemana? Area pontianak @Telkomsel,Telkomsel network H +. 4gnya where? Area pontianak @Telkomsel
14,2021-05-30 21:23:02 SE Asia Standard Time,3145273705,ifontastore,Jaringan 5G menawarkan kecepatan internet yang lebih kencang dari pendahulunya. Yuk bandingkan kecepatan 5G milik Telkomsel dengan 4G LTE di Indonesia.    https://t.co/bVgFOjncKE,5G network offering Internet speeds faster than its predecessor. Let's compare 5G speeds with 4G LTE Telkomsel in Indonesia. https://t.co/bVgFOjncKE
15,2021-05-30 21:11:51 SE Asia Standard Time,1296866783748489217,marwahacep,"@droidlime Andai saja jaringan @Telkomsel di daerah gua bagus, boro boro 5G, H+ aja lemot banget, sedih nya dianak tirikan 😔","If only @droidlime @Telkomsel network in the cave area was nice, boro boro 5G, H + just slow buildup, its sad stepchildren in the family 😔"
