,created_at,user_id,username,tweet,english
0,2020-05-29 19:46:02 SE Asia Standard Time,966983910788759553,genpi_co,Momen Ramadan dan Idul Fitri (RAFI) yang baru saja berlalu dimaknai oleh Telkomsel dengan secara konsisten berupaya menghadirkan kenyamanan mengakses layanan. #Telkomsel  https://t.co/8kY41Oa0kh,Moment of Ramadan and Eid (RAFI) which has just passed is interpreted by Telkomsel with consistently seeks to bring the convenience of accessing the service. #Telkomsel https://t.co/8kY41Oa0kh
1,2020-05-28 17:42:32 SE Asia Standard Time,973230634893103105,economiczone_id,"Trafik Layanan Data Telkomsel Tumbuh Hingga 22,8% Selama Momen Ramadan dan Idul Fitri 2020: Momen Ramadan dan Idul Fitri (RAFI) yang baru saja berlalu dimaknai oleh Telkomsel dengan secara konsisten tetap berupaya menghadirkan kenyamanan mengakses…  https://t.co/M8UwNCo9wS",Traffic Data Service Telkomsel Growing Up 22.8% For the Moment of Ramadan and Eid 2020: Moment of Ramadan and Eid (RAFI) which has just passed is interpreted by Telkomsel has consistently seeks to bring the convenience of accessing ... https://t.co/ M8UwNCo9wS
2,2020-05-28 16:58:50 SE Asia Standard Time,447840165,koransinggalang,Momen Ramadan dan Idul Fitri (RAFI) yang baru saja berlalu dimaknai oleh Telkomsel dengan secara konsisten tetap berupaya menghadirkan kenyamanan mengakses layanan terdepan terutama broadband berkualitas bagi…  https://t.co/vnlmiYt623,"Moment of Ramadan and Eid (RAFI) which has just passed is interpreted by Telkomsel to consistently keep trying to bring comfort to access advanced services, especially broadband quality for ... https://t.co/vnlmiYt623"
3,2020-05-28 13:12:39 SE Asia Standard Time,1149170372870205441,ekbisbanten,Momen Ramadan dan Idul Fitri yang baru saja berlalu dimaknai oleh Telkomsel dengan secara konsisten tetap berupaya menghadirkan kenyamanan mengakses layanan terdepan terutama broadband berkualitas bagi pelanggan.…  https://t.co/VaG5lNnEu6,"Moment of Ramadan and Eid which has just passed is interpreted by Telkomsel to consistently keep trying to bring comfort to access advanced services, especially broadband quality for customers. ... https://t.co/VaG5lNnEu6"
4,2020-05-25 13:02:33 SE Asia Standard Time,167976289,desmalandi,"Bawa Kenyamanan Bersilaturahmi di Momen Lebaran, Telkomsel Perkuat Kesiapan Layanan dan Jaringan Broadband  https://t.co/LtghuQpwNj  https://t.co/UE6AL4IbSm","Bring comfort to stay in touch at the moment of Lebaran, Telkomsel Strengthens Readiness Broadband Networks and Services https://t.co/LtghuQpwNj https://t.co/UE6AL4IbSm"
5,2020-05-25 12:47:02 SE Asia Standard Time,2940371460,mobitekno,"Bawa Kenyamanan Bersilaturahmi di Momen Lebaran, Telkomsel Perkuat Kesiapan Layanan dan Jaringan Broadband  https://t.co/MI2qOVw3VK  https://t.co/O2fgq1W9Va","Bring comfort to stay in touch at the moment of Lebaran, Telkomsel Strengthens Readiness Broadband Networks and Services https://t.co/MI2qOVw3VK https://t.co/O2fgq1W9Va"
6,2020-05-25 10:00:17 SE Asia Standard Time,957482702,indoict,Telkomsel Perkuat Kesiapan Layanan dan Jaringan Broadband Guna Hadirkan Kenyamanan Pelanggan Bersilaturahmi  https://t.co/iMr8i1ksPe via @indoict,Telkomsel Strengthens Readiness Service and Broadband Network To Bring Customers Convenience https://t.co/iMr8i1ksPe in touch via @indoict
7,2020-05-24 14:08:15 SE Asia Standard Time,717561528736555011,msb_kotabumi,"Kami, Telkomsel, menyambut Idul Fitri (RAFI) 1441 H dengan terus bergerak maju memastikan ketersediaan jaringan dan layanan ⁣. Hal ini sekaligus menegaskan komitmen kami dalam menjamin kenyamanan pelanggan yang harus…  https://t.co/cC8obK2U6i","We, Telkomsel, Eid (RAFI) 1441 H to continue moving forward to ensure the availability of networks and services ⁣. This also confirms our commitment to ensure convenience for customers who need ... https://t.co/cC8obK2U6i"
8,2020-05-23 22:34:02 SE Asia Standard Time,1023114824,jubidotcom,"Papua Hadirkan kenyamanan lelanggan di momen Idul Fitri 1441 H, Telkomsel perkuat jaringan broadband  https://t.co/m8PeiHKoLe  https://t.co/EYfbvzrtV4","Papua Presents lelanggan comfort in moments of Idul Fitri 1441 H, Telkomsel strengthen broadband network https://t.co/m8PeiHKoLe https://t.co/EYfbvzrtV4"
9,2020-05-23 11:33:27 SE Asia Standard Time,957482702,indoict,Telkomsel Perkuat Kesiapan Layanan dan Jaringan Broadband Guna Hadirkan Kenyamanan Pelanggan Bersilaturahmi  https://t.co/iMr8i1ksPe @indoict,Telkomsel Strengthens Readiness Service and Broadband Network To Bring Customers Convenience bersilaturahmi https://t.co/iMr8i1ksPe @indoict
