,created_at,user_id,username,tweet,english
0,2021-03-29 00:50:04 SE Asia Standard Time,1342179349802315776,xierenchen08,@imtin69 Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Menerima Deposit Via PULSA TELKOMSEL  Contact us : * Livechat : mainsahabatpk. net * WhatsApp : +855886423202 * Line : sahabatpoker  https://t.co/rAWyMZLBDM,@ Imtin69 Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Received Via PULSE TELKOMSEL Contact us: * livechat: mainsahabatpk. net * WhatsApp: +855886423202 * Line: sahabatpoker https://t.co/rAWyMZLBDM
1,2021-03-29 00:49:54 SE Asia Standard Time,1342179349802315776,xierenchen08,@vpliamawar Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Menerima Deposit Via PULSA TELKOMSEL  Contact us : * Livechat : mainsahabatpk. net * WhatsApp : +855886423202 * Line : sahabatpoker  https://t.co/msRtwz0Cef,@vpliamawar Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Received Via PULSE TELKOMSEL Contact us: * livechat: mainsahabatpk. net * WhatsApp: +855886423202 * Line: sahabatpoker https://t.co/msRtwz0Cef
2,2021-03-28 02:32:38 SE Asia Standard Time,1342179349802315776,xierenchen08,@slotterpercaya1 Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Sahabatpoker Juga Menerima Deposit Via PULSA TELKOMSEL   Contact us : * Livechat : mainsahabatpk. net * WhatsApp : +855886423202 * Line : sahabatpoker  https://t.co/UNp8AEaIQF,@ Slotterpercaya1 Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Via Sahabatpoker Also Receive PULSE TELKOMSEL Contact us: * livechat: mainsahabatpk. net * WhatsApp: +855886423202 * Line: sahabatpoker https://t.co/UNp8AEaIQF
3,2021-03-28 02:32:10 SE Asia Standard Time,1342179349802315776,xierenchen08,@memeychuby80 Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Sahabatpoker Juga Menerima Deposit Via PULSA TELKOMSEL   Contact us : * Livechat : mainsahabatpk. net * WhatsApp : +855886423202 * Line : sahabatpoker  https://t.co/dYwYhlv2Fs,@ Memeychuby80 Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Via Sahabatpoker Also Receive PULSE TELKOMSEL Contact us: * livechat: mainsahabatpk. net * WhatsApp: +855886423202 * Line: sahabatpoker https://t.co/dYwYhlv2Fs
4,2021-03-27 11:28:46 SE Asia Standard Time,243498909,namackemono,"@Telkomsel Tolong dengan sangat agar @aduanBRTI @kemkominfo menegur atau memberi sanksi kepada operator ini, yang sudah berkali-kali mengabaikan keluhan saya, terutama keluhan SMS SPAM yang dilakukan @Telkomsel sendiri. Mereka sudah melanggar dari aspek kenyamanan pelanggan.","Please @Telkomsel very order @aduanBRTI @kemkominfo reprimand or sanction to these operators, who have repeatedly ignored my complaint, especially SMS SPAM complaints made @Telkomsel own. They had broken from the aspects of the customer's convenience."
5,2021-03-24 04:21:47 SE Asia Standard Time,1342179349802315776,xierenchen08,@ElizaMaharani1 Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Sahabatpoker Juga Menerima Deposit Via PULSA TELKOMSEL   Contact us : * Livechat : mainsahabatpk. net * WhatsApp : +855886423202 * Line : sahabatpoker  https://t.co/oO5gcG0i20,@ ElizaMaharani1 Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Via Sahabatpoker Also Receive PULSE TELKOMSEL Contact us: * livechat: mainsahabatpk. net * WhatsApp: +855886423202 * Line: sahabatpoker https://t.co/oO5gcG0i20
6,2021-03-24 04:09:02 SE Asia Standard Time,1342179349802315776,xierenchen08,@mbaksherli Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Sahabatpoker Juga Menerima Deposit Via PULSA TELKOMSEL   Contact us : * Livechat : mainsahabatpk. net * WhatsApp : +855886423202 * Line : sahabatpoker  https://t.co/eNAJVNZyqk,@mbaksherli Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Via Sahabatpoker Also Receive PULSE TELKOMSEL Contact us: * livechat: mainsahabatpk. net * WhatsApp: +855886423202 * Line: sahabatpoker https://t.co/eNAJVNZyqk
7,2021-03-23 14:04:17 SE Asia Standard Time,172664886,adhimid,"@AzzamIzzulhaq @Telkomsel Sumber pemasukan, tadz. Kenyamanan &amp; keamanan pelanggan nomor.... Nge-blast ke ribuan nomor, sehari bisa lebih dari sekali, itu baru dari satu nomor.","@AzzamIzzulhaq @Telkomsel source of income, Tadz. Leisure & amp; customer security numbers .... Nge-blast to thousands of numbers, can be more than once a day, it's just one number."
8,2021-03-23 10:58:08 SE Asia Standard Time,237314012,mrlaode,"Perusahaan operator cellular @Telkomsel, @XLAxiata_Tbk, @IndosatOoredoo, dll tdk mampu memfilter pesan yg masuk dan menjaga kenyamanan pelanggan dari gangguan pesan (iklan).","@Telkomsel cellular operator company, @XLAxiata_Tbk, @IndosatOoredoo, etc. incapacitate filter incoming messages and ensuring that customers of interruption messages (advertising)."
9,2021-03-23 05:42:07 SE Asia Standard Time,1521528331,kuwatsatrio,"5 Tahun tidak pernah merasakan kenyamanan jaringan @Telkomsel , dan cerita yang sama dirasakan beberapa tetangga juga.  aku mau telponan hrs keluar rumah cari signal, jgn tanya kalau internet @Telkomsel drmh ku, itu adalah hal Mustahil bs digunakan.","5 Year never feel comfortable @Telkomsel network, and the same story felt by some neighbors as well. I want telponan hrs out of the house looking for the signal, jgn wondering if my drmh @Telkomsel internet, it is impossible bs used."
