,created_at,user_id,username,tweet,english
0,2020-09-28 13:24:30 SE Asia Standard Time,3282678684,kapol_id,Telkomsel Dukung Bantuan Kuota Data Internet dari Kemendikbud RI untuk Kenyamanan Belajar Jarak Jauh  https://t.co/5Ye3rebSXF,Telkomsel Quota Assistance Data Support Center of Kemendikbud RI for Distance Learning Leisure https://t.co/5Ye3rebSXF
1,2020-09-28 08:39:16 SE Asia Standard Time,957482702,indoict,Telkomsel Dukung Program Bantuan Kuota Data Internet dari Kemendikbud RI untuk Kenyamanan Belajar Jarak Jauh  https://t.co/tkmldfjRvM via @indoict,Telkomsel Quota Assistance Program for Data Center of Kemendikbud RI for Distance Learning Leisure https://t.co/tkmldfjRvM via @indoict
2,2020-09-27 13:27:14 SE Asia Standard Time,957482702,indoict,Telkomsel Dukung Program Bantuan Kuota Data Internet dari Kemendikbud RI untuk Kenyamanan Belajar Jarak Jauh  https://t.co/tkmldfjRvM  @indoict,Telkomsel Quota Assistance Program for Data Center of Kemendikbud RI for Distance Learning Leisure https://t.co/tkmldfjRvM @indoict
3,2020-09-27 13:27:00 SE Asia Standard Time,957482702,indoict,Telkomsel Dukung Program Bantuan Kuota Data Internet dari Kemendikbud RI untuk Kenyamanan Belajar Jarak Jauh  https://t.co/tkmldfjRvM via @indoict,Telkomsel Quota Assistance Program for Data Center of Kemendikbud RI for Distance Learning Leisure https://t.co/tkmldfjRvM via @indoict
4,2020-09-27 11:33:04 SE Asia Standard Time,920665319177314304,shodikmbah,@dimazjanu @Irma2rfuah @digeeembokFC @Telkomsel Telkomsel goblok lama2 gak mikir kenyamanan pelanggan😠👎,@dimazjanu @ Irma2rfuah @digeeembokFC @Telkomsel Telkomsel lama2 stupid not thinking pelanggan😠👎 comfort
5,2020-09-27 09:52:53 SE Asia Standard Time,811897280563290112,koranbumn,Telkomsel Dukung Program Bantuan Kuota Data Internet dari Kemendikbud RI untuk Kenyamanan Belajar Jarak Jauh  https://t.co/51SO4e70oU @Telkomsel @Itjen_Kemdikbud @Kemendikbud_RI @Kemdikbud_RI @Itjen_Kemdikbud @TelkomIndonesia @kemkominfo @KemenBUMN,Telkomsel Quota Assistance Program for Data Center of Kemendikbud RI for Distance Learning Leisure https://t.co/51SO4e70oU @Telkomsel @Itjen_Kemdikbud @Kemendikbud_RI @Kemdikbud_RI @Itjen_Kemdikbud @TelkomIndonesia @kemkominfo @KemenBUMN
6,2020-09-26 15:20:03 SE Asia Standard Time,118056847,adindadindot,Telkomsel Dukung Program Bantuan Kuota Data Internet dari Kemendikbud RI untuk Kenyamanan Belajar Jarak Jauh  https://t.co/wmet1w8Ze5  https://t.co/GxvJCWo0GT,Telkomsel Quota Assistance Program for Data Center of Kemendikbud RI for Distance Learning Leisure https://t.co/wmet1w8Ze5 https://t.co/GxvJCWo0GT
7,2020-09-26 15:20:02 SE Asia Standard Time,139928018,davidkasep,Telkomsel Dukung Program Bantuan Kuota Data Internet dari Kemendikbud RI untuk Kenyamanan Belajar Jarak Jauh  https://t.co/5NVezikdKi  https://t.co/xwBZ70ffxA,Telkomsel Quota Assistance Program for Data Center of Kemendikbud RI for Distance Learning Leisure https://t.co/5NVezikdKi https://t.co/xwBZ70ffxA
8,2020-09-26 14:26:31 SE Asia Standard Time,57223495,selularid,Telkomsel Dukung Kemendikbud untuk Kenyamanan Belajar Jarak Jauh #Kemendikbud #Telkomsel  https://t.co/IxKOBnwwEB lewat @selularid,Supports Telkomsel Kemendikbud for Distance Learning Leisure #Kemendikbud #Telkomsel https://t.co/IxKOBnwwEB through @selularid
9,2020-09-26 12:46:10 SE Asia Standard Time,537237140,r3dhy_is4c,"Gileee, dari pagi sampe detik ini sdh 2x sms nawarin pinjol masuk nomer haloku. Lha wong aku kasih no halo ae pilih2 hanya ke relasi penting. Malah tuyul pinjol sering datang  Gmn @Telkomsel, kenyamanan pelanggan sangat terganggu. Matiin aja itu layanan SMS!!!","Gileee, from morning until this moment SDH 2x nawarin pinjol incoming sms number haloku. Lha wong I love no halo ae pilih2 only to important relationships. In fact tuyul pinjol often come Gmn @Telkomsel, customer convenience is very disturbed. Matiin wrote the SMS service !!!"
