,created_at,user_id,username,tweet,english
0,2021-04-30 00:56:43 SE Asia Standard Time,1342179349802315776,xierenchen08,@indrivelissa Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Sahabatpoker Juga Menerima Deposit Via PULSA TELKOMSEL   Contact us : * Livechat : indosahabatpk. org * WhatsApp : +855886423202  https://t.co/f6p0Sczjwo,@indrivelissa Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Via Sahabatpoker Also Receive PULSE TELKOMSEL Contact us: * livechat: indosahabatpk. org * WhatsApp: +855886423202 https://t.co/f6p0Sczjwo
1,2021-04-28 13:22:59 SE Asia Standard Time,1192516238,ciricirilus,"gan @Telkomsel , bisa bantu cek nggk ini sinyal tempat saya cuma H+ aja seharian ini, btw saya wfh jadi sangat mengganggu kenyamanan","gan @Telkomsel, can you check this nggk signal H + where I just wrote all day, btw i WFH be very disturbing comfort"
2,2021-04-25 01:26:17 SE Asia Standard Time,1206062139405815809,tanaka19922,@PutriaSovia Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Menerima Deposit Via PULSA TELKOMSEL  Contact us : * Livechat : indosahabatpk. org * WhatsApp : +855886423202 * Line : sahabatpoker  https://t.co/SxiZ8aXQJe,@PutriaSovia Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Received Via PULSE TELKOMSEL Contact us: * livechat: indosahabatpk. org * WhatsApp: +855886423202 * Line: sahabatpoker https://t.co/SxiZ8aXQJe
3,2021-04-22 14:36:41 SE Asia Standard Time,69577752,belgrandisia,"@yusrinzata @Telkomsel Kayaknya sih enggak ya kan tu penipuan sms pake pulsa, pulsa beli dari Telkomsel jadi ya mereka cuan. Kenyamanan konsumen sih nomer sekian demi margin hehe.","I think baseball's @Telkomsel @yusrinzata not you tu use sms fraud pulses, pulse purchase of Telkomsel so yes they Cuan. Consumer convenience sake margin umpteen numbers anyway hehe."
4,2021-04-17 03:45:49 SE Asia Standard Time,1342179349802315776,xierenchen08,@farelhutama4 Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Sahabatpoker Juga Menerima Deposit Via PULSA TELKOMSEL   Contact us : * Livechat : indosahabatpk. org * WhatsApp : +855886423202 * Line : sahabatpoker  https://t.co/ttr7olun3T,@ Farelhutama4 Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Via Sahabatpoker Also Receive PULSE TELKOMSEL Contact us: * livechat: indosahabatpk. org * WhatsApp: +855886423202 * Line: sahabatpoker https://t.co/ttr7olun3T
5,2021-04-15 00:53:15 SE Asia Standard Time,1342179349802315776,xierenchen08,@bundalistiana Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Menerima Deposit Via PULSA TELKOMSEL  Contact us : * Livechat : indosahabatpk. org * WhatsApp : +855886423202 * Line : sahabatpoker  https://t.co/Jt0OUbtySe,@bundalistiana Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Received Via PULSE TELKOMSEL Contact us: * livechat: indosahabatpk. org * WhatsApp: +855886423202 * Line: sahabatpoker https://t.co/Jt0OUbtySe
6,2021-04-15 00:53:06 SE Asia Standard Time,1342179349802315776,xierenchen08,@mikanakal99 Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Menerima Deposit Via PULSA TELKOMSEL  Contact us : * Livechat : indosahabatpk. org * WhatsApp : +855886423202 * Line : sahabatpoker  https://t.co/5E1M2DlY7s,@ Mikanakal99 Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Received Via PULSE TELKOMSEL Contact us: * livechat: indosahabatpk. org * WhatsApp: +855886423202 * Line: sahabatpoker https://t.co/5E1M2DlY7s
7,2021-04-11 02:59:59 SE Asia Standard Time,1342179349802315776,xierenchen08,@MbakMeaw Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Sahabatpoker Juga Menerima Deposit Via PULSA TELKOMSEL   Contact us : * Livechat : indosahabatpk. org * WhatsApp : +855886423202 * Line : sahabatpoker  https://t.co/nRLOsoAuC7,@MbakMeaw Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Via Sahabatpoker Also Receive PULSE TELKOMSEL Contact us: * livechat: indosahabatpk. org * WhatsApp: +855886423202 * Line: sahabatpoker https://t.co/nRLOsoAuC7
8,2021-04-03 18:22:11 SE Asia Standard Time,71471223,budi_dhrc,"@Telkomsel Banyak min gak hanya d situs, lewat sms juga sering, tp sayang setiap laporan ke pihak telkomsel hanya disuruh abaikan saja n besoknya msh ada lagi sms2 model sprti itu, tindak tegaslah min demi kenyamanan pengguna telkomsel","Many @Telkomsel min d not only the site, via sms too often, alas tp each report to the telkomsel just told to ignore it n the next day there were more sms2 msh sprti models, the follow-assertive min for the convenience of users telkomsel"
9,2021-04-02 03:05:56 SE Asia Standard Time,1342179349802315776,xierenchen08,@mbaksherli Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Sahabatpoker Juga Menerima Deposit Via PULSA TELKOMSEL   Contact us : * Livechat : indosahabatpk. org * WhatsApp : +855886423202 * Line : sahabatpoker  https://t.co/Vo2xXlWUEx,@mbaksherli Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Via Sahabatpoker Also Receive PULSE TELKOMSEL Contact us: * livechat: indosahabatpk. org * WhatsApp: +855886423202 * Line: sahabatpoker https://t.co/Vo2xXlWUEx
10,2021-04-02 02:45:03 SE Asia Standard Time,1342179349802315776,xierenchen08,@misstamara17 Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Menerima Deposit Via PULSA TELKOMSEL  Contact us : * Livechat : 202.95.10. 200 * WhatsApp : +855886423202 * Line : sahabatpoker  https://t.co/gZBkjaF4ct,@ Misstamara17 Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Received Via PULSE TELKOMSEL Contact us: * livechat: 202.95.10. 200 * WhatsApp: +855886423202 * Line: sahabatpoker https://t.co/gZBkjaF4ct
