,created_at,user_id,username,tweet,english
0,2020-10-27 17:55:27 SE Asia Standard Time,789094860150022146,i_fadh,"@Telkomsel @Ikmal_Mzl Mimin tau aza, ka ikmal butuh kenyamanan","Mimi @Ikmal_Mzl @Telkomsel tau aza, ka Ikmal need comfort"
1,2020-10-27 13:43:22 SE Asia Standard Time,946379496030068736,benyaminsidabu1,@pijatkonslet @Dennysiregar7 @Telkomsel @ottohsb @muannas_alaidid Gituin aja biar kapok...dasar sarang kadrun...bukan memperbaiki kinerja malah sibuk mencari untung tanpa mempertimbangkan kenyamanan palanggan...dasar assudalah,@pijatkonslet @ Dennysiregar7 @Telkomsel @ottohsb @muannas_alaidid just let kapok Gituin ... basic nest kadrun ... not improve performance is busy looking for a profit without considering the comfort palanggan ... basic assudalah
2,2020-10-26 20:37:39 SE Asia Standard Time,887365906602442752,djong77828972,@Dennysiregar7 @Telkomsel @ottohsb @muannas_alaidid Isi SMS bukan cuma iklan tapi sampah plus penipuan tiap hari datangnya berjubel” jangan sampai orang dalam Telkomsel ud dibayar atau sogok utk mendapatkan data pelanggan...bebas aja SMS sampah tiap hari ada Telkomsel ma tau terima duit pulsa tanpa memperhatikan kenyamanan,"@ Dennysiregar7 @Telkomsel @ottohsb @muannas_alaidid contents of SMS is not only advertising but trash each day plus the arrival fraud huddles ""do not let anyone in or kickbacks paid Telkomsel ud For getting the customer data ... free SMS just garbage every day there Telkomsel ma tau receive money pulse without regard to comfort"
3,2020-10-21 07:11:43 SE Asia Standard Time,3244905644,mi73hel,Pak @jokowi Apa negara tidak bisa beri kenyamanan kpd rakyatnya untuk tidak diganggu sms2 penipuan dan iklan? Cc @aduanBRTI @Telkomsel @kemkominfo  https://t.co/Fx8qjbpMKW,Pak @jokowi What the state can not give comfort kpd people to not be bothered sms2 fraud and ads? Cc @aduanBRTI @Telkomsel @kemkominfo https://t.co/Fx8qjbpMKW
4,2020-10-20 23:28:25 SE Asia Standard Time,747761047440744450,rrq_holcim,"@stanmenfess Klo aku indosat, yg 28Gb internet 78k + 30Gb vidcon harga cuma 10 rupiah.. Ini yahut bgt drpd telkomsel di tempatku. Tp demi kenyamanan, tanya tetangga aja rekomendasi yg bagus buat di daerah mu.","@stanmenfess Klo I freeway, which 28Gb + 30Gb 78K internet VidCon a price of only 10 rupiah .. It yahut bgt drpd Telkomsel in place. Tp for the sake of convenience, the neighbors asked who wrote recommendations in the area is good for you."
5,2020-10-19 11:48:24 SE Asia Standard Time,146781710,romeogadungan,"Ayo dong, @Telkomsel. Kenyamanan pelanggan no.1 kan?","Come on, @Telkomsel. No.1 customer comfort is not it?"
6,2020-10-18 20:32:49 SE Asia Standard Time,3195998996,linkaja,"Tinggal klik fitur “Telekomunikasi” kemudian pilih menu Pascabayar dan pilih Telkomsel. Gampang kan? Yuk, nikmati kenyamanan bertransaksi sekarang juga.   #LengkapnyaUntukSemua  *S&amp;K Berlaku","Just click the feature ""Telecommunications"" and then select the menu and select Telkomsel postpaid. It's easy? Come, enjoy the convenience of transacting now. #LengkapnyaUntukSemua * S & amp; K Applicable"
7,2020-10-17 11:19:00 SE Asia Standard Time,1275670494935765005,luvmustard,"@Telkomsel halo siang, bbrp mngg yg lalu sy ada ganti nmr tlmksl krn yg sblmny sdh terblokir. Tp nmr sy yg baru kok srg dpt tlfn dr bnyknya nmr asing&amp;nmr ini jg tdk bisa mlkn pndftrn ke platform² krn sdh trdftr sblmny. Tlg y solusinya. Spy tdk mengganggu kenyamanan pengguna.","@Telkomsel halo lunch, bbrp mngg ago No change nmr tlmksl sy krn yg sdh sblmny blocked. Nmr tp sy new-kok srg tlfn collapsible dr bnyknya foreign nmr & amp; nmr this can not mlkn pndftrn jg platform² to krn SDH trdftr sblmny. Tlg y solution. Spy inoffensive user convenience."
8,2020-10-15 12:58:10 SE Asia Standard Time,63087803,53_fett,@finachairunnisa soalnya tulisan providernya Tsel-PakaiMasker jadi sinyalnya jelek ketutup masker. bukan begitu @Telkomsel ? saya sampe beralih provider loh demi kenyamanan selama WFH,@finachairunnisa because writing providernya Tsel-PakaiMasker so ugly ketutup signal mask. not so @Telkomsel? I switch providers until the tablets for convenience during the WFH
9,2020-10-14 21:38:16 SE Asia Standard Time,1112917044242964481,bangpyyy,"Semenjak saya memakai android, Saya selalu menggunakan kartu telkomsel untuk terus aktif di-media sosial dan hal lainnya. Ini bukan tentang sok banyak uang dan keren karena menggunakan kartu telkomsel. Tapi ini tentang kenyamanan dan akses internet yang cepat dan mudah.","Since I use the android, I always use the card telkomsel to continue to be active in social media and other things. This is not about ass a lot of money and cool for use Telkomsel card. But this is about convenience and access the Internet quickly and easily."
