,created_at,user_id,username,tweet,english
0,2021-05-29 16:48:43 SE Asia Standard Time,1205895491306713088,petrusalishiwa,@CNNIndonesia Saya percaya itu semata-mata demi keamanan dan kenyamanan Rakyat.  Jika terealisasi Negara kita akan memiliki alutsista yang bagus dan mantap kedepannya.  Bismillah Komisaris Telkomsel 🙏🤤,@CNNIndonesia I believe it was purely for safety and comfort of the People. If realized our country will have a great defense equipment and steady going forward. Bismillah Commissioner of Telkomsel 🙏🤤
1,2021-05-27 22:48:13 SE Asia Standard Time,319833009,ipkoto11,@herrysw Ah sudah 2 bulan ini tambah parah @Telkomsel jaringannya 4G tapi berasa 2G apa 3G 🥺.mending jangan luncurkan dahulu itu jaringan 5G berilah kenyamanan pelangganmu ?,Ah @herrysw's been 2 months @Telkomsel worse taste 2G network 4G but what do 🥺.mending 3G network launched the first 5G Give your customers the convenience?
2,2021-05-27 16:23:52 SE Asia Standard Time,174111079,naqiyyah_syam,"SKLO 5G menjd modal penting bagi Telkomsel dalam menyelenggarakan layanan 5G di Indonesia sesuai dengan regulasi yang berlaku di Indonesia, memastikan kelayakan jaringan dan pelayanan, menjamin kenyamanan para pelanggan memanfaatkan layanan teknologi 5G dr Telkomsel #Telkomsel5G","5G SKLO menjd important capital Telkomsel in Indonesia held a service 5G in accordance with the regulations in force in Indonesia, ensuring the feasibility of the network and services, ensuring the comfort of the customers utilizing 5G technology services dr Telkomsel # Telkomsel5G"
3,2021-05-27 15:31:46 SE Asia Standard Time,904993868067651584,rika_altair,Keren ya @telkomsel. Karena provider ini adalah yang pertama bawa teknologi 5G buat kita2 yang haus kenyamanan teknologi😊 #Telkomsel5G  https://t.co/240Hx9GVMv,Cool huh @telkomsel. Because this is the first provider bring 5G technology for convenience-hungry kita2 teknologi😊 # Telkomsel5G https://t.co/240Hx9GVMv
4,2021-05-27 03:48:52 SE Asia Standard Time,1342179349802315776,xierenchen08,"@Maya250796 Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker Sekarang juga, di jamin aman 100% Sahabatpoker Menerima Deposit Via PULSA TELKOMSEL &amp; E-Wallet Lainnya  Contact us : * Livechat : indosahabatpk. org * WhatsApp : +855886423202  https://t.co/5amUSPJUKF","@ Maya250796 Do not confuse selecting a site that proved the safety and comfort Visit Sahabatpoker Right now, the guarantee secure 100% Deposit Via PULSE Sahabatpoker Receive TELKOMSEL & amp; E-Wallet Others Contact us: * livechat: indosahabatpk. org * WhatsApp: +855886423202 https://t.co/5amUSPJUKF"
5,2021-05-27 03:48:43 SE Asia Standard Time,1342179349802315776,xierenchen08,@mbaksherli Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Menerima Deposit Via PULSA TELKOMSEL  Contact us : * Livechat : indosahabatpk. org * WhatsApp : +855886423202  https://t.co/2hrr9iJiis,@mbaksherli Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Received Via PULSE TELKOMSEL Contact us: * livechat: indosahabatpk. org * WhatsApp: +855886423202 https://t.co/2hrr9iJiis
6,2021-05-26 07:14:33 SE Asia Standard Time,2464421677,alivero97,@Telkomsel @khalewy Dan sampai sekarang cuma ada jawaban iya iya ....tidak ada kelanjutanya😭😭mohon di lihat buat kenyamanan konsumen,@Telkomsel @khalewy And until now there is an answer only yes yes .... no kelanjutanya😭😭mohon in view create consumer convenience
7,2021-05-25 03:36:35 SE Asia Standard Time,1342179349802315776,xierenchen08,"@CerlynOng Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker Sekarang juga, di jamin aman 100% Sahabatpoker Menerima Deposit Via PULSA TELKOMSEL &amp; E-Wallet Lainnya  Contact us : * Livechat : indosahabatpk. org * WhatsApp : +855886423202  https://t.co/utBHRT1UGh","@CerlynOng Do not confuse selecting a site that proved the safety and comfort Visit Sahabatpoker Right now, the guarantee secure 100% Deposit Via PULSE Sahabatpoker Receive TELKOMSEL & amp; E-Wallet Others Contact us: * livechat: indosahabatpk. org * WhatsApp: +855886423202 https://t.co/utBHRT1UGh"
8,2021-05-25 03:36:24 SE Asia Standard Time,1342179349802315776,xierenchen08,@Ayu250796 Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker saja di jamin aman 100% Menerima Deposit Via PULSA TELKOMSEL  Contact us : * Livechat : indosahabatpk. org * WhatsApp : +855886423202  https://t.co/PrAvfW3ZTB,@ Ayu250796 Do not confuse selecting a site that proved the safety and comfort Visit only guaranteed safe Sahabatpoker 100% Deposit Received Via PULSE TELKOMSEL Contact us: * livechat: indosahabatpk. org * WhatsApp: +855886423202 https://t.co/PrAvfW3ZTB
9,2021-05-24 00:55:32 SE Asia Standard Time,1206062139405815809,tanaka19922,"@Syntya53626838 Jangan bingung memilih situs yang terbukti keamanan dan kenyamanan Kunjungi Sahabatpoker Sekarang juga, di jamin aman 100% Sahabatpoker Menerima Deposit Via PULSA TELKOMSEL &amp; E-Wallet Lainnya  Contact us : * Livechat : indosahabatpk. org * WhatsApp : +855886423202  https://t.co/FPnTHaHkPX","@ Syntya53626838 Do not confuse selecting a site that proved the safety and comfort Visit Sahabatpoker Right now, the guarantee secure 100% Deposit Via PULSE Sahabatpoker Receive TELKOMSEL & amp; E-Wallet Others Contact us: * livechat: indosahabatpk. org * WhatsApp: +855886423202 https://t.co/FPnTHaHkPX"
