,created_at,user_id,username,tweet,english
0,2020-09-30 06:42:28 SE Asia Standard Time,1215289442904133632,cyvhers,"@Telkomsel pagi kak. aku mau tanya dong utk kuota kemendikbud ada dikategori multimedia, jadi pas ngakses gmeet, zoom, dan online meeting lainnya kuota yg akan diambil dari multimedia itu sendiri atau internet atau bgmn? thankyouu 🙏🙏","@Telkomsel kak morning. I want to ask dong For Kemendikbud existing quota multimedia categorized, so fitting ngakses gmeet, zoom, and other online meeting quotas that will be taken from the multimedia itself or the internet or as never before? thankyouu 🙏🙏"
1,2020-09-30 06:29:20 SE Asia Standard Time,911531191,faisolgalaxi,"@Telkomsel halo min kenapa paket internet saya tidak bisa digunakan padahal masi tgl 9Gb masa berlakunya masi tgl 24 bulan sepuluh, saya laporan sejak tgl 26 tapi sampai dekarang tidak ada tanggapan sama sekali. 1-39FDPWG ini tiket pengaduan saya","@Telkomsel halo min why my internet package can not be used when the date masi masi 9GB expiration date of 24 months ten, I report since the date of 26 but until dekarang no response at all. This 1-39FDPWG my complaint tickets"
2,2020-09-30 06:24:11 SE Asia Standard Time,1310786192279891969,sunu_lee,@Telkomsel bagaimana cara menaikan kualitas ping internet Telkomsel?di tempat saya Ping nya diatas 70...apakah penambahan antene outdoor bisa menaikan kualitasnya?,@Telkomsel how to raise the quality of Telkomsel internet ping? Ping her in my place over 70 ... if the addition of an outdoor antenna can increase the quality?
3,2020-09-30 06:08:22 SE Asia Standard Time,1095606252619493376,iksndra,Orang-orang udah pada dpt kuota kemdikbud di nomor telkomsel. Kok kuota internet di nomor telkomselku masih 0 aja ya.  https://t.co/e0jgRYSGSt,People already on interchangeable quota telkomsel Kemdikbud in numbers. Kok internet quota on the number telkomselku still 0 aja. https://t.co/e0jgRYSGSt
4,2020-09-30 06:01:37 SE Asia Standard Time,242320491,ambarwaninahum,"alhamdulillah Yaa Razzaq bantuan kuota internet belajar udah masuk:) buat yg lain siswa/i yg pakai Indosat/Telkomsel silahkan di cek langsung dgn download aplikasinya ya, karena biasanya gak ada notif  https://t.co/p5zMKs9ojq","Well thank God Razzaq aid learning internet quota already entered :) create another one student / i who wear Indosat / Telkomsel please check directly with the download application so, because usually there is not notif https://t.co/p5zMKs9ojq"
5,2020-09-30 05:37:52 SE Asia Standard Time,1154441495946002432,kulitrenyahkfc,"@collegemenfess Btw ini tuh random ngasihnya apa gimana dah?  masa gw udh ngga kuliah (lulus) tiba2 td jam 3 dpt notif sms ""Selamat Kuota Internet Pendidikan bantuan Kemendikbud berlaku 30 hari anda telah aktif""  btw ini telkomsel ya.   Mau pake kuotanya tp merasa bersalah bgt kalo salah sasaran","Btw this @collegemenfess tuh dah how random ngasihnya what? udh gw period guns college (graduated) tiba2 td hours 3 interchangeable notif sms ""Congratulations Quota Internet Education Kemendikbud relief effect 30 days you have been actively"" This btw telkomsel yes. Want to use their quota bgt tp feel guilty if misdirected"
6,2020-09-30 05:11:39 SE Asia Standard Time,1271012290335129600,panjangkalileb2,Salah Server tiktok iphone internet Telkomsel Indosat indiehome first media XL Axis tri Rabu #september 30 #PagiPagi #JaringanInternetStabil #g30spki #JagaJarak #pakaimasker Indonesia Jakarta timur  https://t.co/5sxuuTaL2F,One Server ticktock Wallpapers for internet iphone media first indiehome XL Axis tri #september Wednesday 30 #PagiPagi #JaringanInternetStabil # G30SPKI #JagaJarak #pakaimasker eastern Indonesia Jakarta https://t.co/5sxuuTaL2F
7,2020-09-30 05:03:43 SE Asia Standard Time,707761506083954688,paketdatacom,kuota internet telkomsel  https://t.co/AxoGmifYHN #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 BBM:585BE691 #pulsaonline,https://t.co/AxoGmifYHN telkomsel internet quota #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 Fuel: 585BE691 #pulsaonline
8,2020-09-30 04:21:49 SE Asia Standard Time,1075258547162644480,nirmee_,@collegemenfess Kuota belajar telkomsel 45 GB internet biasa 5 GB :v,Quota @collegemenfess learn telkomsel 45 GB of regular Internet 5 GB: v
9,2020-09-30 04:00:06 SE Asia Standard Time,26976162,pangeran229,Telah saya saksikan FTV MKF SUARA HATI ISTRI EPISODE TERBARU melalui 📱 @vidio 📶 @Telkomsel Reward MaxSTREAM dan Internet 00-07  https://t.co/SZTF1Pv1BY  https://t.co/3hLy7Hstak,I have witnessed FTV MKF WIFE SOUND HEART LATEST EPISODE through @vidio 📱 📶 @Telkomsel MaxSTREAM and Internet Reward 00-07 https://t.co/SZTF1Pv1BY https://t.co/3hLy7Hstak
10,2020-09-30 03:54:53 SE Asia Standard Time,1027148102,txtorgcicukang,@galang199 Telkomsel kan? Jual we lewat transfer kuota internet hungkul hahaha,@ Galang199 Telkomsel right? We are selling through the internet quota transfer hungkul hahaha
11,2020-09-30 03:22:48 SE Asia Standard Time,965078537198698497,gerhana26859630,Paket internet murah terbaru dari Telkomsel 2020  https://t.co/PWYJeRIAsy,Cheap internet latest package of Telkomsel 2020 https://t.co/PWYJeRIAsy
12,2020-09-30 00:45:22 SE Asia Standard Time,1075673058931806208,indihome,"@RyukeyRyukey46 @Telkomsel k, namun Kakak jangan khawatir mengenai batas wajar pemakaian internet akan tereset kembali setiap awal bulan ya Kak. Terima kasih -Gege(2/2)","@ RyukeyRyukey46 @Telkomsel k, but brother do not worry about a reasonable limit internet usage will tereset back Kak ya beginning of each month. Thanks -Gege (2/2)"
13,2020-09-30 00:45:20 SE Asia Standard Time,1075673058931806208,indihome,"@RyukeyRyukey46 @Telkomsel Malam, Kak Ryukey. Mohon maaf atas ketidaknyamanannya. Setelah Gege cek pada nomor internet Kakak ternyata pada sistem kami terpantau pemakaian internet Kakak sudah melebihi batas pemakaian wajar maka dari itu kecepatan akses internet nya menjadi turun Ka(1/2)","@ RyukeyRyukey46 @Telkomsel hours, Kak Ryukey. Sorry for the inconvenience. After Gege check on the internet numbers Brother turns on our system monitored Internet usage brother has exceeded FUP then the speed of its Internet access being dropped Ka (1/2)"
14,2020-09-30 00:23:37 SE Asia Standard Time,1060780207777312768,okiedokiemr,"@Telkomsel kenapa paket internet lokal tidak bisa digunakan? Justru pulsa saya yang tersedot? Ini merugikan saya, tolong ditanggapi","@Telkomsel why local internet package can not be used? Precisely sucked my pulse? It hurt me, please respond"
15,2020-09-30 00:21:55 SE Asia Standard Time,1220415866883338240,adekurrrrr,"Notif dari telkomsel berkali-kali katanya kuota anda telah habis tapi gua cek kuota gua masih ada, mungkin karna saking banyaknya gua beli paket internet pas wfh :')","Notif of Telkomsel said many times your quota has been exhausted but check quota cave caves are still there, perhaps because so many caves buy internet packages fit WFH: ')"
16,2020-09-29 22:40:09 SE Asia Standard Time,1221986688588636163,indriynni,"@Telkomsel  Ini kan saya beli paket internet,uda gitu sehari kemudiann ada paket kuota internet dari kemendikbud. Terus apakah paket kuota internet yg saya beli sendiri akan hangus apa ngga ya???  https://t.co/6AR2pfYTza","@Telkomsel It's me buy internet packages, uda kemudiann a day so no internet quota package of Kemendikbud. Continue whether internet quota package that I bought will be forfeited what ya guns ??? https://t.co/6AR2pfYTza"
17,2020-09-29 22:35:52 SE Asia Standard Time,1696804417,bimo_reddevil,@Telkomsel Iya dari kemarin kemarin infonya seperti itu. Internet lagi penting min. Tolong perbaikannya segera rampung.,Yeah @Telkomsel of yesterday yesterday infonya like it. Internet more important min. Please improvement soon be completed.
18,2020-09-29 22:19:54 SE Asia Standard Time,1230663362561769472,haymeld,"@Telkomsel Tapi jaringan internet saya menjadi sangat lambat sekali kak, karena kartu 3G tapi hp 4G. Bisa d perbaiki kak?","@Telkomsel But my internet connection become very slow kak, because the 3G card but hp 4G. D can fix kak?"
19,2020-09-29 22:07:19 SE Asia Standard Time,1310958658432499721,aklunnaza16,"@Telkomsel Selamat malam Telkomsel, kenapa dari kemarin internet Telkomsel lemot parah, masak 4G kecepatan download 200K/s","@Telkomsel Goodnight Telkomsel Telkomsel internet yesterday's why from severe slow, cook 4G download speeds of 200k / s"
20,2020-09-29 21:48:07 SE Asia Standard Time,2212921615,ahmadrijalms,@Telkomsel paket internet telkomsel unlimited 25gb emang lemot ya? Karena kalau alasannya peningkatan layanan jaringan terus itu masalah kayak gak pernah terselesaikan. Tapi saat ganti kartu telkomsel dgn paket kuota biasa lancar aja. Hanya paket unlimitednya 6281345091667,@Telkomsel telkomsel unlimited internet package 25gb weve slow ya? Because if the reason for the increase continues the network services like not ever unresolved issues. But when changing telkomsel card with the usual quota package smoothly wrote. Just pack unlimitednya 6281345091667
21,2020-09-29 21:44:21 SE Asia Standard Time,259562040,si_suri,Selamat malam @Telkomsel . Maksud dari kuota internet lokal di paket Unlimited Max itu apa? Mohon penjelasannya..,Good night @Telkomsel. The purpose of the local internet quota Max Unlimited package is what? Explanation please..
22,2020-09-29 21:33:44 SE Asia Standard Time,707761506083954688,paketdatacom,kuota internet telkomsel  https://t.co/AxoGmixA6n #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 BBM:585BE691 #pulsaonline,https://t.co/AxoGmixA6n telkomsel internet quota #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089 635 111 111 Fuel: 585BE691 #pulsaonline
23,2020-09-29 21:27:42 SE Asia Standard Time,494597699,andhi_bharata,"@Telkomsel Tidak ada jaringan internet didalam rumah, luar rumah lancar, paket masih penuh 52 Gb...mohon bantuannya admin","@Telkomsel No internet connection inside the house, outside the house smoothly, still packs a full 52 Gb ... please help admin"
24,2020-09-29 21:12:56 SE Asia Standard Time,1113313997082681344,viraanthea,@ellogw @alightlily @collegemenfess Adikku yg smp telkomsel udah dpt dari kemendikbud tadi pagi. 30 gb kuota belajar 5 gb kuota internet. Mungkin yg mahasiswa masih proses. Soalnya aku juga telkomsel belum dpt:),@ellogw @alightlily @collegemenfess telkomsel smp sister who already retrievable from Kemendikbud morning. 30 gb gb quota learn 5 Internet quota. Maybe that students still process. Because I also telkomsel not interchangeable :)
25,2020-09-29 21:02:19 SE Asia Standard Time,454666568,mandalikafm,Internet makin seru dengan Unlimited Max dari Telkomsel untuk internet super cepat. Hanya dengan Rp. 20rb. Bisa akses kesemua sosial media dan aplikasi favorit kamu sepuasnya. Dapatkan di outlet-outlet terdekat.  https://t.co/rq8uzDa3d9,Unlimited Internet more exciting with Max from Telkomsel for super fast internet. Only Rp. 20rb. Can social access to all your favorite media and applications as much. Get outlets nearby. https://t.co/rq8uzDa3d9
26,2020-09-29 20:59:54 SE Asia Standard Time,875195043266547714,runakoemery,Halo @Telkomsel dan @kartuHalo mohon maap nih yaaa kenapa nomor saya sekarang tidak dapat melakukan panggilan ataupun menerima panggilan? Sedangkan untuk internet sangat lancar. Dan saya selalu bayar tagihan tepat waktu. Mohon diperbaiki ya. Katanya kartu halo pelanggan prioritas,Hello @Telkomsel and @kartuHalo please maap nih yaaa why the number I now can not make calls or receive calls? As for the internet very smoothly. And I always pay bills on time. We repaired yes. Say hello card customer priority
27,2020-09-29 20:54:21 SE Asia Standard Time,55839192,rifqi_itsnaini7,@Telkomsel wilayah jateng sedang gangguan internet kah?,@Telkomsel region being a nuisance jateng kah internet?
28,2020-09-29 20:53:15 SE Asia Standard Time,70327358,chy_waii,@Telkomsel Alah  Kuota internet 8GB yg katanya expired juga ngk bisa ganti.  @Telkomsel  provider paling parah  Bisanya PHP   Tidak profesional 😂😂😂  Nieh no @Telkomsel  saya 082119200080 masih ingat kan bulan² kemarin dengan permasalahan yg saya hadapi,Alah @Telkomsel 8GB internet quota which he said expired NGK also could change. Usually most severe provider @Telkomsel PHP Unprofessional 😂😂😂 Nieh no @Telkomsel I still remember bulan² 082119200080 yesterday with the problems that I face
29,2020-09-29 20:51:50 SE Asia Standard Time,926782117,spiderben_,Sekarang beli internet lemot mahal juga ya @telkomsel?,Now buy expensive too slow internet @telkomsel huh?
30,2020-09-29 20:44:00 SE Asia Standard Time,70327358,chy_waii,"Disaat orang² tidak punya pendapatan karena pandemik covid-19.  Tiba² beredar luas bahwa anak² dapat kuota internet* dari @Telkomsel 5GB 😂😂😂  Ternyata harapan untuk bisa belajar secara daring pupus sudah.  Apa yg terjadi, ternyata kuota itu tidak bisa di pakai 😂😂😂 next","While orang² not have an income due to the pandemic covid-19. Tiba² circulating widely that can anak² quota of @Telkomsel 5GB internet * Turns 😂😂😂 hope to be able to learn online vanished. What happened, it turns out that the quota could not be in use next 😂😂😂"
31,2020-09-29 19:58:08 SE Asia Standard Time,4023841632,zulybaharani,"Other times, Telkomsel should offer promo with an accompanying note saying: enjoy it, but expect the internet to be more than shitty.","Other times, Telkomsel should offer promo with an Accompanying note saying: enjoy it, but expect the internet to be more than shitty."
32,2020-09-29 19:56:42 SE Asia Standard Time,951373472,risangbayuakbr,@telkomsel woy ini udah beli paket instagram kenapa yang kesedot kuota internet anjg,This Woy @telkomsel already buy instagram package kesedot why the internet quota anjg
