,created_at,user_id,username,tweet,english
0,2021-04-30 06:29:28 SE Asia Standard Time,44326304,gartegar,masih aja lu nyedot nyedotin pulsa wahai @telkomsel. ngebug kali ini aplikasi my telkomsel lu yak? kejadian selalu setelah buka my telkomsel dan selalu sisa pulsa kepotong semua. coba dah lu jelasin itu internet 0.82KB kenapa ngabisin pulsa 5000?  https://t.co/kuOmzwtvlF,still aja lu nyedot nyedotin O @telkomsel pulse. ngebug this time my application telkomsel lu yak? events are always after my open telkomsel and always remaining balance kepotong all. lu dah try jelasin it 0.82KB internet pulse splurging why 5000? https://t.co/kuOmzwtvlF
1,2021-04-30 05:13:02 SE Asia Standard Time,80513664,maratanzagat,"Koneksi Internet @Telkomsel Subang jawa barat Butut,, jaringan Disconect terus parah.. udah saya restart koneksi tetep mati-mati mulu.. tidak Yaman di hati.. KENAPA..!!???","Internet connection @Telkomsel Subang West Java Butut ,, Disconnection continued severe tissue .. I've restarted die-die tetep connection mulu .. not Yemen in the heart .. WHY .. !! ???"
2,2021-04-30 04:09:25 SE Asia Standard Time,183443587,hanifulqoyyim,@Telkomsel apakah paket internet keluarga skrg dihilangkan?  Gak ada peberitahuan ke konsumen tau2 hilang.  Gimana nih?,@Telkomsel whether family internet package skrg eliminated? Nothing peberitahuan to consumers tau2 lost. How ya?
3,2021-04-30 02:55:08 SE Asia Standard Time,1055759063890313216,anotherflex,"@edgingdom Kalo make telkomsel, bisa tuh beli paket internet yg udah bundling sama disney+","If the make telkomsel @edgingdom, can tuh buy the internet package that is already bundling together disney +"
4,2021-04-30 01:54:44 SE Asia Standard Time,1725642188,ryandef22,@Telkomsel  lagi main pubg tiba-tiba sinyal hilang selama 1 menit sinyal di bar pun x tidak ada sinyal sma sekali hebatnya jaringan internet telkomsel saat ini bener bener bikin kapok,@Telkomsel again play pubg suddenly lost signal for 1 minute signal at the bar was x no signal once great sma telkomsel Internet network currently makes kapok Ko Ko
5,2021-04-29 23:48:12 SE Asia Standard Time,222111939,k_atepkatep,"@Telkomsel  Assalamualaikum selamat malam,mau cari infonya dan pencerahananya,kuota internet cuma dipakai stanby saja gak dipakai tapi cepet habis ya,apakah lagi ada gangguan atau kira2 kenapa ya?","Assalamualaikum @Telkomsel goodnight, want to find info and pencerahananya, internet quota is used only standby just not used but discharged cepet yes, if again there is interference or kira2 I wonder why?"
6,2021-04-29 23:44:17 SE Asia Standard Time,237177214,lucknoet,"Mantap emang kalau internet ngandelin provider pemerintah. Indihome, telkomsel sampe by.u, errornya barengann","Steady weve ngandelin internet provider if governments. Indihome, telkomsel until by.u, errornya barengann"
7,2021-04-29 23:42:58 SE Asia Standard Time,1154649251516780544,nawasi_jin7,"@moonaphroditee Internet 3, tapi kalo nomor telkomsel si bukan simpati","@moonaphroditee Internet 3, but if the number telkomsel not sympathy"
8,2021-04-29 23:36:25 SE Asia Standard Time,1354485027992571904,klepontart,"Guys nanya, telkomsel orbit itu bagus ga sih? Mo gila rasanya tinggal di kota tapi akses internet susah. Kaya ga ada solusi.","Guys asked, telkomsel orbit was nice ga anyway? Mo crazy it like to live in the city but internet access is difficult. Rich ga solutions."
9,2021-04-29 23:20:48 SE Asia Standard Time,1063695145374113792,soffboii,"myrep error, telkomsel lemot. berasa ga ada internet gue berasa idup di jaman ice age","myrep error, telkomsel slow. I feel there is an internet ga taste cohabited at the time of ice age"
10,2021-04-29 22:38:33 SE Asia Standard Time,1104598486824017920,uupurple07,"@rllolldl @Telkomsel Sama nih, padahal Kouta internet nya masih ada","Same @Telkomsel @rllolldl ya, whereas internet Kouta is still there"
11,2021-04-29 22:17:02 SE Asia Standard Time,85232951,bprase047,@mattrick81 @e100ss @Telkomsel klo tidak ditanggapi ya pakai provider lain yg signal dan speed internet nya kenceng #gituajakokrepot,@ Mattrick81 @ e100ss @Telkomsel not responded yes klo other providers that use signal and its internet speed kenceng #gituajakokrepot
12,2021-04-29 22:16:21 SE Asia Standard Time,1936905991,wijaya_nd,@Telkomsel internet dipota bermaslaha @Telkomsel @TelkomCare,Bermaslaha dipota internet @Telkomsel @Telkomsel @TelkomCare
13,2021-04-29 22:15:03 SE Asia Standard Time,1936905991,wijaya_nd,@Telkomsel jaringan internet dipota manggarai timur selalu bermasalah,@Telkomsel east manggarai dipota Internet network is always problematic
14,2021-04-29 21:46:16 SE Asia Standard Time,1357874118171873280,rllolldl,"dear @Telkomsel udh 3 hari ini saya merasakan jaringan internet jelek banget, padahal kuota internet lumayan banyak. buat refresh &amp; search twitter aja, lumayan lama. biasa nonton yt lancar, 3 hari ini buffering terus. terima kasih telah membaca keluhan ini  https://t.co/dpcEGlvkcp","dear @Telkomsel UDH 3 today I feel really bad internet network, whereas internet quota quite a lot. create refresh & amp; search twitter wrote, quite a long time. yt ordinary watch smoothly, 3 today buffering continues. Thank you for reading this complaint https://t.co/dpcEGlvkcp"
15,2021-04-29 21:39:49 SE Asia Standard Time,275852753,dimazjanu,"Hari ini, kamis 29 April 2021 dr jam 5 an sore, semua internet @FirstMediaCares  @Telkomsel dan @myXL (xl prioritas) mati dan lemot semua. Pas lagi ngirim tugas sekolah anak. Daerahnya dan nomor pelanggan pm aja ya.","Today, Thursday 29 April 2021 5 dr hour late afternoon, all @FirstMediaCares internet @Telkomsel and @myXL (xl priority) dead and slow all. Pas again sent me a child's school assignment. The terrain and the number of customers pm aja."
