,created_at,user_id,username,tweet,english
0,2020-08-31 06:31:27 SE Asia Standard Time,1075673058931806208,indihome,"@steffaugstn @Telkomsel Baik Kak Stef, perihal kendalanya, apakah sudah dibantu restart modem agar mendapat IP yang sesuai? jika masih terkendala, silahkan informasikan nomor internet dan nomor Hp aktif via DM agar kami lakukan pengecekan. Terima kasih -Icel","@steffaugstn @Telkomsel Good Kak Stef, about the obstacles, whether already helped restart the modem in order to get the appropriate IP? if still constrained, please inform the internet and the number of active Hp number via DM so that we do the checking. Thanks -Icel"
1,2020-08-31 06:24:08 SE Asia Standard Time,1075673058931806208,indihome,"@denyk_ @_Andjarp @Telkomsel Halo juga Kak Deny, untuk kendalanya bisa karena terlalu banyak device yg terhubung, redaman tinggi, jarak wifi jauh atau lainnya. Untuk pengecekannya bisa informasikan nomor internet kirim via DM ya. -Usni","@denyk_ @_Andjarp @Telkomsel Halo also Kak Deny, for the obstacles could be because too many devices that are connected, high damping, wifi distance away or more. For pengecekannya can inform Internet number sent via DM yes. -Usni"
2,2020-08-31 06:22:37 SE Asia Standard Time,2471998825,gayungkosan,@Telkomsel Pagi admin  . Kuota lokal saya masi blom bisa dipakai. Saya cek skema paket saya kok go discover ya bukan paket internet. Apa itu juga ngaruh sehingga saya gabisa pake kuota lokal saya? Makasih,Morning @Telkomsel admin. Local Quota I masi blom be used. I check my package scheme discover yes why not go internet package. What's also been influenced so I gabisa local quota use me? Thanks
3,2020-08-31 06:08:53 SE Asia Standard Time,1289962166347427840,emmyxjxj,"@_monicasalwa bismillah, aku butuh kuota buat kuliah daring bulan depan. provider yang lancar buat internet di rumahku cuma telkomsel, sedangkan paketannya mahal""😭😭😭","@_monicasalwa bismillah, I need more space for online college next month. Smooth provider for internet in my house just Telkomsel, while paketannya expensive ""😭😭😭"
4,2020-08-31 05:05:24 SE Asia Standard Time,42848560,saktisekali,"Hello @Telkomsel minta tolong dibantu kok pulsa saya  https://t.co/fZZdOVXLCX tiba2 hilang tak berbekas menjadi 0.  Saya tdk pakai apa2, telpon ngga pernah, internet pakai wifi @IndiHome. Tolong dibantu kmn ilangnnya? 🤔","Hello @Telkomsel ask why please help me https://t.co/fZZdOVXLCX tiba2 pulses disappear without trace into 0. My life morbidly apa2, telephone guns ever, @IndiHome wifi internet use. Please help kmn ilangnnya? 🤔"
5,2020-08-31 03:28:34 SE Asia Standard Time,1075673058931806208,indihome,"@somedh @Telkomsel Halo Kak Kendal, maaf ya Kak setelah dicek pada nomor internet Kakak permeliharaan jaringan di lokasi estimasi waktu adalah hingga tanggl 31 Agustus 20 20 . Namun akan diusahakan agar segera solved ya Kak. Terima kasih  -Sunny","@somedh @Telkomsel Kendal Hello Kak, Kak ya sorry after checking the network permeliharaan Brother Internet number in the location estimated time is up tanggl August 31 20 20. However, it will be endeavored that Kak ya soon be solved. Thanks -Sunny"
6,2020-08-31 02:36:17 SE Asia Standard Time,1139916627112108033,fikrirahmat16,Mahasiswa UNM Nikmati Jaringan Internet 4G Telkomsel untuk Kuliah Daring di Banggai Sulawesi Tengah  https://t.co/x9bUIQ6kCN,"UNM Students Enjoy Telkomsel 4G Internet Network for Online Lectures in Banggai, Central Sulawesi https://t.co/x9bUIQ6kCN"
7,2020-08-31 01:33:41 SE Asia Standard Time,707761506083954688,paketdatacom,kuota internet telkomsel  https://t.co/AxoGmifYHN #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 BBM:585BE691 #pulsaonline,https://t.co/AxoGmifYHN telkomsel internet quota #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 Fuel: 585BE691 #pulsaonline
8,2020-08-31 00:36:36 SE Asia Standard Time,951726591914070016,sanjany22,"@Telkomsel Halo min nomor Tsel saya hilang , ada kuota internet nya , kuota nya ilang kaga ? gimana ngurusnya makasih","@Telkomsel min Hello my Tsel number is missing, there is a quota of its internet, its quota ilang umm? how ngurusnya thanks"
9,2020-08-30 23:48:40 SE Asia Standard Time,1146860706358124545,aridanhada,"@myXLCare apa tidak kesal mendapatkan keluhan tentang sinyal???? mana yang katanya 4.5G?? mana yg katanya internet stabil? tolonglah xl,aku pengguna lama xl sangat kecewa dengan sering terjadinya hilang sinyal! semskin kesini makin hancur jaringan nya! pindah ke @Telkomsel  aja kali ya?","@myXLCare what annoyed not get complaints about the signal ???? which he said 4.5g ?? Where stable internet that he said? please xl, xl long-time user I was very disappointed with the frequent occurrence of missing signal! semskin increasingly shattered his network here! moved to @Telkomsel aja times yes?"
10,2020-08-30 23:18:34 SE Asia Standard Time,1300104711865946114,nuralam52143109,Paket Unlimited 4G Internet Telkomsel Harga Rp 6 Ribu Bisa Di Beli Berkali Kali   https://t.co/18iAbpHGcE,4G Unlimited Internet package Telkomsel Price Rp 6 thousand Many Times Can Be Buy https://t.co/18iAbpHGcE
11,2020-08-30 22:32:20 SE Asia Standard Time,859443145259364352,nafisahtanjung,"Cara Mendapatkan Kuota Internet Gratis &amp; Ada Promo @Telkomsel, 35 GB untuk Pelajar &amp; 42 GB untuk Guru   https://t.co/Pdt97N5QJA","How to Get Free Quota Free & amp; There Promo @Telkomsel, 35 GB for Students & amp; 42 GB for Teachers https://t.co/Pdt97N5QJA"
12,2020-08-30 22:31:53 SE Asia Standard Time,859443145259364352,nafisahtanjung,"Pd masa pandemi ini, @Telkomsel mngeluarkn paket kuota internet khusus yg dtujukan untk mmbantu proses pmbelajaran yg saat ni hampir smuanya dlakukan scra daring dri rumah. Paket ni brnama Kuota Belajar berisi 10 GB data &amp; hanya dijual dengan harga Rp 10.  https://t.co/lDEsv9RFSi","Pd the pandemic period, @Telkomsel mngeluarkn special internet quota package which was directed remedy mmbantu pmbelajaran process which is currently almost smuanya dlakukan ni dri online SCRA home. Quota brnama ni package contains 10 GB of data Learning & amp; only sold at USD 10. https://t.co/lDEsv9RFSi"
13,2020-08-30 22:29:38 SE Asia Standard Time,859443145259364352,nafisahtanjung,Promo @Telkomsel Serba Rp 10 Ribuan Dapat Paket Internet Murah 20GB &amp; 15GB Lengkap Cara Aktivasi   https://t.co/ziR7Vuo1Cv,Promo @Telkomsel Serba Rp 10 thousand to 20GB Internet Package Deals & amp; 15GB Complete Activation Method https://t.co/ziR7Vuo1Cv
14,2020-08-30 22:28:31 SE Asia Standard Time,859443145259364352,nafisahtanjung,"Duit Rp 10 Ribu Bisa Beli Paket Internet 15 GB dan 20 GB, @Telkomsel Tebar Promo Murah-meriah Buat Bikers   https://t.co/01h7ZA9WUo","Money Rp 10 Thousand Can Purchase Discount Internet 15 GB and 20 GB, @Telkomsel Tebar-rousing Promo Offers Create Bikers https://t.co/01h7ZA9WUo"
15,2020-08-30 22:28:04 SE Asia Standard Time,859443145259364352,nafisahtanjung,"kabar terbaru, Operator seluler Telkomsel meluncurkan paket internet khusus gamer bernama GamesMax Unlimited Play. @Telkomsel    https://t.co/xEAxGdpGzp","The latest news, mobile operator Telkomsel launched a special Internet package gamer named GamesMax Unlimited Play. @Telkomsel https://t.co/xEAxGdpGzp"
16,2020-08-30 21:56:41 SE Asia Standard Time,1208737474517729280,genieforkarina,@Telkomsel koneksi internet saya lambat sekali bahkan sekedar buka halaman web yg ga terlalu berat aja susah seharusnya service yg diberikan sesuai dengan tarif yg anda keluarkan pada pelanggan,@Telkomsel my internet connection is very slow even just open a web page that is too heavy aja ga difficult supposed service in accordance with the rates given that you spend on customers
