,created_at,user_id,username,tweet,english
0,2020-10-31 06:46:32 SE Asia Standard Time,859691070,riskiapril02,"@Telkomsel kak paket internet saya yg kuota utama udah habis, masih ada 23 kuota lokal, yg kepake malah kuota unlimited, gimana cara pake kuota lokalnya? Ini lemot parah","@Telkomsel kak my internet package that the main quota is already exhausted, there are 23 local quota, that quota instead kepake unlimited, how do I use local quota? This is a severe slow"
1,2020-10-31 06:38:43 SE Asia Standard Time,1075673058931806208,indihome,"@bagusdnd Kak Bagus, Quen informasikan kembali ya untuk SMOOA adalah layanan kolaborasi dari pihak Telkom dan Telkomsel untuk menghadirkan layanan tambahan dari IndiHome berupa kuota internet mobile yang stabil dan jangkauan luas untuk digunakan bersama seluruh kel(1/2)","@bagusdnd Kak Good, Quen know back yes to SMOOA is collaboration services from Telkom and Telkomsel to deliver additional services of mobile internet quota IndiHome form a stable and broad reach to be used along the entire kel (1/2)"
2,2020-10-31 04:21:46 SE Asia Standard Time,59127954,abbie_mapolky,@Telkomsel @SArfd According to your CS...there was no such things like another system development. Please ensure to settle all information in same way when handling customer...and PLEASE DO CARE ABOUT THE INTERNET SIGNAL,According to your @SArfd @Telkomsel CS ... there was no such things like another system development. Please Ensure to settle all information in the same way when handling customer ... and PLEASE DO CARE ABOUT THE INTERNET SIGNAL
3,2020-10-31 04:19:11 SE Asia Standard Time,59127954,abbie_mapolky,@Telkomsel @SArfd Buruan deh sinyal internet benerin...jgn cuma invest mulu bisanyaa!!!,Hurry @SArfd @Telkomsel benerin internet signal deh ... jgn only invest mulu bisanyaa !!!
4,2020-10-31 03:33:40 SE Asia Standard Time,707761506083954688,paketdatacom,kuota internet telkomsel  https://t.co/AxoGmifYHN #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 BBM:585BE691 #pulsaonline,https://t.co/AxoGmifYHN telkomsel internet quota #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 Fuel: 585BE691 #pulsaonline
5,2020-10-31 02:48:09 SE Asia Standard Time,516405341,yogapuskarani,"Biasa nya internetan pake m3, ini iseng² cek paket internet telkomsel palah kepencet paket telpon njir pernah telp pake pulsa aja jarang kalo ngak penting² banget mubahzir banget :/","His usual surf wear m3, this iseng² check Palah kepencet telkomsel internet package packet phone calls ever use pulse njir wrote very rarely if ngak penting² mubahzir really: /"
6,2020-10-31 01:41:25 SE Asia Standard Time,60461531,drizal_h,Lihat hasil Speedtest saya! Seberapa cepat internet Anda?  https://t.co/hdIV72NlVp @Telkomsel @kartuHalo,See my Speedtest results! How fast is your Internet? https://t.co/hdIV72NlVp @Telkomsel @kartuHalo
7,2020-10-31 01:16:30 SE Asia Standard Time,1075673058931806208,indihome,"@baterkukies @sicksadjuncok @Telkomsel @babelkeinjek Halo Sobat, maaf ya dibikin gak nyaman internetan-nya. Kendalanya akan dibantu pengecekan lebih lanjut. Berkenan informasikan nomer internet, dan nomer HP nya via DM ya agar menjaga kerahasiaan data, karena Febs cek data Kakaknya belum ada nih. Ditunggu y(1/2)","@baterkukies @sicksadjuncok @Telkomsel @babelkeinjek Hello Friend, I'm sorry contrived not comfortable to surf it. The obstacles will be assisted further checks. Is pleased to inform internet number and his mobile phone number via DM yes in order to maintain the confidentiality of the data, because data checks FEBS ya brother yet. Awaited y (1/2)"
8,2020-10-31 00:22:43 SE Asia Standard Time,1212757660904222725,enggal01569327,@Telkomsel TDK ada SMA skli .sya TDK merasa mengaktifkan paket internet darurat SMA skli. Tiba tiba ada SMS bahwa sya sruh bayar paket darurat..ga masuk akal dong..sya Bru ngktifin tgl 20 paket combo 17 GB..ngapain sya ngutang paket darurat 10.000 di tgl 23 ? Klw mau bhong yg pinter dong,"No high school @Telkomsel skli .sya TDK TDK feel activates emergency package SMA skli internet. Suddenly there was an SMS that sya sruh darurat..ga reasonable pay package dong..sya Bru ngktifin date 20 17 GB..ngapain sya combo packages owe an emergency package of 10,000 in date 23? KLW want bhong that clever dong"
9,2020-10-30 23:19:07 SE Asia Standard Time,184834158,indrakuntjoro,@Telkomsel Ya harus ada kompensasi lah Min.. tambahan Kuota Internet misalnya.. yg butuh akses Internet untuk bekerja kan seharian ini jadi terkendala..,@Telkomsel Yes there should be compensation for the additional quota was Min .. for example .. that need Internet access to work right all day so constrained ..
