,created_at,user_id,username,tweet,english
0,2021-05-31 06:26:29 SE Asia Standard Time,227191019,aldosalam,"Udah pada tau belum apa itu Telkomsel Orbit ?  Telkomsel Orbit adalah layanan internet rumah yang menggunakan perangkat modem WiFi dengan kualitas jaringan selular terbaik, serta paket data yang bisa kamu gunakan tanpa perlu berlangganan.  https://t.co/bcpp23XZq4","Already know what it is yet Telkomsel Orbit? Telkomsel Orbit is a home internet service that uses a WiFi modem device with the best mobile network quality, as well as packets of data that you can use without the need to subscribe. https://t.co/bcpp23XZq4"
1,2021-05-31 05:43:58 SE Asia Standard Time,524273601,sandy_indigo72,@Telkomsel apa kedepan hp yang bisa menikmati layanan 5G telkomsel hanya hp dengan band n40 saja?  Atau kedepan hp dgn band lain seperti band n41 juga bisa terakomodir?,@Telkomsel what hp fore can enjoy telkomsel 5G only hp with only N40 band? Or fore hp with other bands such as band N41 can also be accommodated?
2,2021-05-31 04:41:11 SE Asia Standard Time,949427641,heapmemory,@Telkomsel ini layanan *133# kok sedang sibuk mulu ya? Saya mau pake voucher gagal terus!  https://t.co/uxhDU6oMb7,This @Telkomsel service * 133 # shuttlecock is busy mulu huh? I want to use the voucher fails to hold! https://t.co/uxhDU6oMb7
3,2021-05-31 01:37:56 SE Asia Standard Time,1386153502062252032,warsitadiajeng,Untuk berubah menjadi planet Neptunus yang bisa dibantu seputar produk dan layanan Telkomsel silakan mention,To turn into the planet Neptune which can help Telkomsel about products and services please mention
4,2021-05-31 00:24:59 SE Asia Standard Time,1298256084956659715,sobatrenjun,"Apakah Anda bersedia menerima info layanan terbaru melalui Whatsapp dr Telkomsel? ketik WA25 ke 5111 u/setuju&amp;dptkan pulsa25rb (tlp,sms sesama Tsel) berlaku 1hr  https://t.co/CARFyIAJWt","Are you willing to accept the latest service information through Whatsapp dr Telkomsel? type WA25 to 5111 u / accept & amp; dptkan pulsa25rb (phone, sms fellow Tsel) applies 1hr https://t.co/CARFyIAJWt"
5,2021-05-31 00:12:20 SE Asia Standard Time,1386057427313860609,azilbuskoro,Aku be like that your love for you guys are sick ada yang bisa dibantu seputar produk dan layanan Telkomsel silakan mention kembali apabila ada yang bisa dibantu,I be like that your love for you guys are sick no one can help Telkomsel about products and services please mention back if anyone can help
6,2021-05-30 19:56:23 SE Asia Standard Time,84221579,narkosun,Sah.....👏👏  @Telkomsel luncurkan layanan 5G.  https://t.co/S99HQMIFsF,Legitimate ..... 👏👏 @Telkomsel launch 5G service. https://t.co/S99HQMIFsF
7,2021-05-30 19:46:28 SE Asia Standard Time,1222359555906002944,teguhazis1," https://t.co/XJlqSJCFD2  Setelah lulus uji Kominfo, Telkomsel akan menggelar layanan 5G secara komersial per tanggal 27 Mei 2021. Bisa dibilang, inilah hari lahir 5G di Indonesia."," https://t.co/XJlqSJCFD2 Having passed the test of Communications and Information Technology, Telkomsel will hold 5G commercial service by May 27, 2021. In a way, this is the birthday of 5G in Indonesia."
8,2021-05-30 16:48:59 SE Asia Standard Time,1031514793000099846,barbaro5_,"5G sudah hadir di Indonesia dgn peluncuran layanan 5G Telkomsel 27 Mei Kmaren . TELKOMSEL merupakan yg pertama di Indonesia yg menyediakan jaringan 5G . Gw Kwatir Komisaris Baru, Kecanggihan 5G Hanya Untuk Mobile legends &amp; PUBG Klau ngak Tiktok😪 . Harusnya KOMISARIS Dari MILITER","5G has been present in Indonesia with the launch 5G service Telkomsel Kmaren May 27. Telkomsel is the first reply in Indonesia that provides 5G network. Gw kwatir New Commissioner, sophistication 5G Just For Mobile legends & amp; Klau PUBG ngak Tiktok😪. Should COMMISSIONER From MILITARY"
9,2021-05-30 16:30:13 SE Asia Standard Time,23046757,dailysocial,"Telkomsel Luncurkan Layanan 5G, ini Area dan Perangkat yang Didukung  https://t.co/QTIggtHxA7","Telkomsel launches 5G, this area and Supported Devices https://t.co/QTIggtHxA7"
10,2021-05-30 15:42:39 SE Asia Standard Time,713814955,giewhydi,Jaringan 5G Telkomsel sudah ada. Apa yang perlu dipersiapkan? Hape aja saja yang sudah mendukung layanan 5G?  https://t.co/VRGQRHcMOL,Telkomsel 5G network already exists. What needs to be prepared? Hape wrote only that already supports 5G? https://t.co/VRGQRHcMOL
11,2021-05-30 15:15:02 SE Asia Standard Time,552523769,katadatacoid,"Telkomsel mulai menggelar jaringan internet generasi kelima alias 5G sejak Kamis (27/5). Layanan ini tersedia di sembilan kota, dan paket ditawarkan mulai dari Rp 26 ribu hingga Rp 900 ribu. Wilayah mana saja?  https://t.co/KDl8Ooez7Q","Telkomsel started to roll out a fifth-generation Internet networks, aka 5G since Thursday (27/5). This service is available in nine cities, and packages range from Rp 26 thousand to Rp 900 thousand. Which regions? https://t.co/KDl8Ooez7Q"
12,2021-05-30 14:34:56 SE Asia Standard Time,243040577,inilahkorancom,Telkomsel Luncurkan Layanan 5G Pertama di Indonesia |  https://t.co/s7VzG5yQkS,Telkomsel Launches First 5G in Indonesia | https://t.co/s7VzG5yQkS
13,2021-05-30 14:04:07 SE Asia Standard Time,1298256084956659715,sobatrenjun,"Apakah Anda bersedia menerima info layanan terbaru melalui Whatsapp dr Telkomsel? ketik WA25 ke 5111 u/setuju&amp;dptkan pulsa25rb (tlp,sms sesama Tsel) berlaku 1hr  https://t.co/XM6EVuFcgc","Are you willing to accept the latest service information through Whatsapp dr Telkomsel? type WA25 to 5111 u / accept & amp; dptkan pulsa25rb (phone, sms fellow Tsel) applies 1hr https://t.co/XM6EVuFcgc"
14,2021-05-30 13:59:51 SE Asia Standard Time,1222344615677714433,myorbitid,"@Tobryansyah1 Hai, Orbit dikhususkan sebagai layanan internet untuk rumah &amp; tempat bisnis, gabungan antara modem, sim card dengan paket data berbasis kuota, dan aplikasi. Selain itu Orbit menggunakan jaringan Telkomsel khusus sehingga Anda bisa menikmati kecepatan internet yang lebih stabil.","@ Tobryansyah1 Hi, Orbit devoted as internet services for home & amp; place of business, a combination modem, SIM card with a data packet-based quotas, and applications. Additionally Orbit using special Telkomsel network so you can enjoy a more stable internet speed."
15,2021-05-30 13:44:16 SE Asia Standard Time,1376597549067378691,lpconlinecom,"LPC-ONLINE.COM- Nasional, Telkomsel  resmi meluncurkan layanan Telkomsel 5G dengan mengusung tema “5G: Unlock the Future” genap diusianya ke 26 tahun.....    https://t.co/bOYZ3Llqyh","LPC-National ONLINE.COM-, Telkomsel Telkomsel officially launched 5G with the theme ""5G: Unlock the Future"" even at the age to 26 years ..... https://t.co/bOYZ3Llqyh"
16,2021-05-30 11:57:58 SE Asia Standard Time,135815019,detikinet,"#Terpopuler Telkomsel telah resmi menghadirkan layanan 5G komersial di Indonesia. DetikINET coba menguji kecepatan penerus 4G ini di 7 tikik, hasilnya tembus 620 Mbps.  https://t.co/UnqeUI7h7o","#Terpopuler Telkomsel has officially presented the commercial 5G services in Indonesia. DetikINET try to test the speed of 4G successor at 7 tikik, the result is a translucent 620 Mbps. https://t.co/UnqeUI7h7o"
