,created_at,user_id,username,tweet,english
0,2021-01-30 23:50:52 SE Asia Standard Time,83810984,agnesprayangga,Nangis Bombay susah signal walau sudah bayar mahal @Telkomsel rasanya kagak sepadan 😔😔 keciwa~ peningkatan layanan nyaa kapan selesai min ? Apa mau barengan dgn corona kelar nya yg tak berujung ? 🥶🥶,Bombay crying hard even though they had paid dearly signal @Telkomsel feels kagak worth 😔😔 keciwa ~ improved service when completed nyaa min? What would be finished in unison with its corona endless mouth? 🥶🥶
1,2021-01-30 20:35:03 SE Asia Standard Time,1333945166,indri_bernadine,@Telkomsel no komen. paling jawabannya peningkatan layanan. terima kasih.,@Telkomsel no comments. the answer is improved service. Thank you.
2,2021-01-30 16:23:48 SE Asia Standard Time,1075673058931806208,indihome,"@herurudi @Telkomsel @erickthohir Hai Kak Heru, apakah ada kendala dari layanan Internet IndiHome nya Kak? Jika benar, informasikan nomor internet dan nomor HP aktif via DM untuk perbaikan lebih lanjut. Terima kasih -Nata","@herurudi @Telkomsel @erickthohir Hi Kak Heru, if there are constraints of its Internet service IndiHome Kak? If true, the Internet and inform the number of active mobile phone number via DM for further improvement. Thanks -Nata"
3,2021-01-30 13:13:48 SE Asia Standard Time,1075673058931806208,indihome,"@FirmanAdityaSP @Telkomsel Hai Kak Firman, guna dibantu informasikan perihal paket aktif layanan IndiHome nya saat ini, berkenan informasikan atas nama, alamat pemasangan, jumlah tagihan terakhir, dan tempat pembayaran terakhir via DM ya Kak. Ditunggu konfirmasi selanjutnya. Terima kasih -Quppa","@FirmanAdityaSP @Telkomsel Hi Sis Word, in order to help inform about his IndiHome active packet services today, is pleased to inform the name, address of the installation, the amount of the last charge, and the last payment via DM ya sister. Wait for further confirmation. Thanks -Quppa"
4,2021-01-30 12:33:37 SE Asia Standard Time,1213826979583021056,etepppp_,@Telkomsel min telkonsel saya tiada layanan terus kenapa ya?,@Telkomsel min telkonsel me no service continues to wonder why?
5,2021-01-30 11:43:52 SE Asia Standard Time,1305410201630117888,yoseeep_,"Min @Telkomsel mohon arahannya untuk unregister layanan yang saya tidak pernah merasa menyetujui, dari tadi sudah coba untuk unregister sesuai arahan dari SMS tapi ga bisa.","Min @Telkomsel please directives to unregister the service I have never felt agree, had been already tried to unregister according to the direction of the SMS but can not."
6,2021-01-30 11:28:38 SE Asia Standard Time,260189053,born_at1997,Ini penipuan kah? *101*11# itu layanan telkomsel atau apa? Gajelas aku baca sana sini Mungkin ada yang tau?  https://t.co/BUwWB0O0BG,This fraud kah? * 101 * 11 # it telkomsel service or what? Gajelas I read here and there may be no one knows? https://t.co/BUwWB0O0BG
7,2021-01-30 09:03:03 SE Asia Standard Time,1247169461611708422,dailymatenews,Veronika: Layanan Asisten Virtual dari Telkomsel  https://t.co/uiK18ehofJ #teknologi dan baca juga berita lainnya di situs  https://t.co/xeLAFysKe2  https://t.co/RDRLrR2S4r,Veronika: Virtual Assistant Service from Telkomsel https://t.co/uiK18ehofJ #teknologi and also read other news on the site https://t.co/xeLAFysKe2 https://t.co/RDRLrR2S4r
8,2021-01-30 08:51:08 SE Asia Standard Time,1355184483037667333,rizahinterland_,⚠️Rizahinterland_shop⚠️ Penyedia layanan SMM  Layanan: LIKE &amp; VIEW INSTAGRAN Ket: permanen  Payment: BCA-GOPAY-OVO-SHOPEEPAY-TELKOMSEL  Pemesanan: chat  Wa: https://t.co/TbTpB6XFlI  https://t.co/p1u0eOo1Ja  https://t.co/SvNpza77aF,⚠️Rizahinterland_shop⚠️ SMM Service Providers: LIKE & amp; VIEW INSTAGRAN Note: Permanent Payment: BCA-GOPAY-OVO-SHOPEEPAY-TELKOMSEL Booking: chat Wa: https://t.co/TbTpB6XFlI https://t.co/p1u0eOo1Ja https://t.co/SvNpza77aF
9,2021-01-30 08:49:54 SE Asia Standard Time,1355184483037667333,rizahinterland_,⚠️Rizahinterland_shop⚠️ Penyedia layanan SMM  Layanan: KOMENTAR INSTAGRAM Ket: bisa request/random  Payment: BCA-GOPAY-OVO-SHOPEEPAY-TELKOMSEL  Pemesanan: chat  Wa: https://t.co/TbTpB6XFlI  https://t.co/p1u0eOo1Ja  https://t.co/WbeodfFho0,⚠️Rizahinterland_shop⚠️ SMM Service Providers: COMMENTS Instagram Note: It can request / random Payment: BCA-GOPAY-OVO-SHOPEEPAY-TELKOMSEL Booking: chat Wa: https://t.co/TbTpB6XFlI https://t.co/p1u0eOo1Ja https://t.co/WbeodfFho0
10,2021-01-30 08:47:35 SE Asia Standard Time,1355184483037667333,rizahinterland_,⚠️Rizahinterland_shop⚠️ Penyedia layanan SMM  Layanan: FOLLOWERS TIKTOK Ket: followers permanent  Payment: BCA-GOPAY-OVO-SHOPEEPAY-TELKOMSEL  Pemesanan: chat  Wa: https://t.co/TbTpB6XFlI  https://t.co/p1u0eOo1Ja  https://t.co/D6qS9QsqVY,⚠️Rizahinterland_shop⚠️ SMM Service Providers: Followers ticktock Note: permanent followers Payment: BCA-GOPAY-OVO-SHOPEEPAY-TELKOMSEL Booking: chat Wa: https://t.co/TbTpB6XFlI https://t.co/p1u0eOo1Ja https: //t.co/D6qS9QsqVY
