,created_at,user_id,username,tweet,english
0,2020-09-30 01:37:03 SE Asia Standard Time,233872140,jessiellatra,@Bendri73942191 Maaf kak Bendri jadi ga nyaman. Terkait keluhan sinyal Telkomsel saat ini sedang ada peningkatan sistem layanan kami. Mohon cek secara berkala maksimal 1x24 jam ya. Kami upayakan dapat secepatnya terselesaikan. Terima kasih untuk tetap menggunakan produk dan layanan Telkomsel. :),@ Bendri73942191 Sorry kak Bendri so ga comfortable. Telkomsel signal related complaints nowadays there is an increase in our service system. Please check periodically maximum yes 1x24 hours. We are trying to be immediately solved. Thanks for the use of products and services Telkomsel. :)
1,2020-09-29 22:02:58 SE Asia Standard Time,1075673058931806208,indihome,"@anak10thn @3CareIndonesia @Telkomsel Selamat Malam Kak Nenden, mohon maaf apabila permintaannya berkendala, setelah Nugro cek nomor layanan Kakak, saat ini permintaannya sedang dalam proses, berkenan menunggu progres selanjutnya. Jika nanti ada hal yang perlu dikonfirmasi akan dihubungi ke n(1/2)","@ Anak10thn @ 3CareIndonesia @Telkomsel Kak Nenden Good evening, I'm sorry if his request berkendala, after Nugro check Brother service number, the current request is in process, is pleased to await further progress. If later there are things that need to be confirmed will be contacted to n (1/2)"
2,2020-09-29 22:01:33 SE Asia Standard Time,1075673058931806208,indihome,"@anak10thn @3CareIndonesia @Telkomsel Selamat Malam Kak Nenden, setelah Nugro cek nomor layanan Kakak, saat ini permintaannya sedang dalam proses, berkenan menunggu progres selanjutnya. Jika nanti ada hal yang perlu dikonfirmasi akan dihubungi ke nomor telepon yang dua angka terakhirnya 39. T(1/2)","@ Anak10thn @ 3CareIndonesia @Telkomsel Kak Nenden Good evening, after Nugro check Brother service number, the current request is in process, is pleased to await further progress. If later there are things that need to be confirmed will be informed to the phone number 39. The last two digits T (1/2)"
3,2020-09-29 21:48:07 SE Asia Standard Time,2212921615,ahmadrijalms,@Telkomsel paket internet telkomsel unlimited 25gb emang lemot ya? Karena kalau alasannya peningkatan layanan jaringan terus itu masalah kayak gak pernah terselesaikan. Tapi saat ganti kartu telkomsel dgn paket kuota biasa lancar aja. Hanya paket unlimitednya 6281345091667,@Telkomsel telkomsel unlimited internet package 25gb weve slow ya? Because if the reason for the increase continues the network services like not ever unresolved issues. But when changing telkomsel card with the usual quota package smoothly wrote. Just pack unlimitednya 6281345091667
4,2020-09-29 21:47:15 SE Asia Standard Time,67213063,bimoananto,"@Telkomsel Peningkatan layanan kok di jam2 segini, tengah malam smpe subuh noh, gak ngerti banget... gak ada alasan yg lain apa... 😪😪😪","Increased @Telkomsel jam2 service at this hour anyway, midnight smpe dawn noh, really do not understand ... we do not have any reason another one ... 😪😪😪"
5,2020-09-29 20:58:29 SE Asia Standard Time,1075673058931806208,indihome,"@GDSimarmata @Telkomsel Kak Gou, Fasha cek jaringannya terpantau gak stabil, Fasha bantu konfigurasi dan refresh jaringannya dari sistem ya, silakan dicoba koneksikan kembali setelah sekitar 10 menit. Ohiya Kak, Fasha sarankan Kakak menghapus tweet yang menyertakan nomor layanan(1/2)","Kak @Telkomsel @GDSimarmata Gou, Fasha monitored network check not stable, Fasha aids and refresh the network configuration of the system yes, please try connect again after about 10 minutes. Ohiya Kak, Fasha suggest brother remove tweets that include a number of services (1/2)"
6,2020-09-29 19:00:01 SE Asia Standard Time,1280854284255457280,waristayani,"@Telkomsel Mau tanya dong,, kok pulsa q kepotong 7rbu ya? Padahal ga ikut layanan apa apa selain paket internet","@Telkomsel Want to ask why pulse dong ,, q kepotong 7rbu huh? Though ga join the service nothing but an internet package"
7,2020-09-29 18:32:15 SE Asia Standard Time,1219097335927463937,pjhoniie,@Telkomsel Isi pulsa 2 hari berturut-turut sekali POIN rak didapat agak kecewa sekarang padahal stts nomor Prioritas layanan (Diamond),Fill @Telkomsel pulse 2 consecutive days once obtained rather disappointed POINTS shelf now when STTS Priority number service (Diamond)
8,2020-09-29 16:37:32 SE Asia Standard Time,118646322,bisniscom,"Dipakai Penipuan, Telkomsel Nonaktifkan Layanan PopCall  https://t.co/6XLxtH1Ard","Used Fraud, Telkomsel Disable PopCall Service https://t.co/6XLxtH1Ard"
9,2020-09-29 12:35:54 SE Asia Standard Time,74440302,atimbukhori,"@Telkomsel @dhimasdyo @kemkominfo Tanpa solusi. Pemblokiran nomor pribadi bisa dilakukan melalui fitur blacklist dari Handphone-nya, atau bisa juga menggunakan layanan berbayar SMS pro (SMS blacklist).  Malah jualan produk","@Telkomsel @dhimasdyo @kemkominfo Without a solution. Blocking private numbers can be placed through its blacklist of mobile phones, or can also use paid services pro SMS (SMS blacklist). Instead of selling products"
