,created_at,user_id,username,tweet,english
0,2020-10-31 06:38:45 SE Asia Standard Time,1075673058931806208,indihome,@bagusdnd uarga. Terkait pelanggan yang bisa menikmati layanan ini adalah pelanggan IndiHome yang memiliki nomor Telkomsel ya. Terima kasih -Quen(2/2),@bagusdnd uarga. Related subscribers can enjoy this service is the customer who has the number of Telkomsel IndiHome yes. Thanks -Quen (2/2)
1,2020-10-31 06:38:43 SE Asia Standard Time,1075673058931806208,indihome,"@bagusdnd Kak Bagus, Quen informasikan kembali ya untuk SMOOA adalah layanan kolaborasi dari pihak Telkom dan Telkomsel untuk menghadirkan layanan tambahan dari IndiHome berupa kuota internet mobile yang stabil dan jangkauan luas untuk digunakan bersama seluruh kel(1/2)","@bagusdnd Kak Good, Quen know back yes to SMOOA is collaboration services from Telkom and Telkomsel to deliver additional services of mobile internet quota IndiHome form a stable and broad reach to be used along the entire kel (1/2)"
2,2020-10-31 05:05:34 SE Asia Standard Time,79184763,fikrianwr,"@Telkomsel cara cek layanan-layanan digital (digital services) yg terpakai gimana min? Tertagih tiap bulan ini kartu halo, saya tidak merasa daftar layanan ini.","@Telkomsel how to check digital services (digital services) in use how min? These collectible card each month hello, I do not feel this service list."
3,2020-10-30 23:05:36 SE Asia Standard Time,102289535,gandhiansyari,@Telkomsel Peningkatan layanan dari jaman jebot kagak beres². Gue bayar bulanan kuota kebuang Mulu ga kepakai karena Signal Lo kayak 💩💩💩,@Telkomsel Improved service from beres² kagak jebot era. I pay a monthly quota Mulu kebuang kepakai for Signal Lo ga kayak 💩💩💩
4,2020-10-30 20:38:27 SE Asia Standard Time,242333428,ganjarsetia,"@Telkomsel hi, apakah ada layanan beli masa aktif sampai 1 tahun?","@Telkomsel hi, is there a purchasing service active period of 1 year?"
5,2020-10-30 20:00:08 SE Asia Standard Time,1075673058931806208,indihome,"@wannaone_123 Betul Sobat, Smooa adalah layanan kolaborasi Telkom dan Telkomsel untuk menghadirkan layanan tambahan dari IndiHome berupa kuota internet mobile yang stabil dan jangkauan luas untuk digunakan bersama seluruh anggota keluarga. Bisa Kak, selama web tersebut(1/2)","@ Wannaone_123 True Friend, Smooa is Telkom and Telkomsel collaboration services to deliver additional services of mobile internet quota IndiHome form a stable and broad reach for use with the whole family. Kak can, as long as the web is (1/2)"
6,2020-10-30 19:50:49 SE Asia Standard Time,1075673058931806208,indihome,"@mangjojon Betul Kak Jojo, Smooa adalah layanan kolaborasi Telkom dan Telkomsel untuk menghadirkan layanan tambahan dari IndiHome berupa kuota internet mobile yang stabil dan jangkauan luas untuk digunakan bersama seluruh anggota keluarga. Terima kasih -Jako","Yes Kak @mangjojon Jojo, Smooa is Telkom and Telkomsel collaboration services to deliver additional services of mobile internet quota IndiHome form a stable and broad reach for use with the whole family. Thanks -Jako"
7,2020-10-30 17:58:39 SE Asia Standard Time,318456328,warhamr,"@Telkomsel mau tanya layanan pergantian simcard apa bisa dengn online? apa harus ke grapari?klw iya, besok buka atau gak?","@Telkomsel want to ask what the simcard replacement service can dengn online? What should to GraPARI? KLW yes, tomorrow is open or not?"
8,2020-10-30 17:38:40 SE Asia Standard Time,2920516398,yunandeas,"@Telkomsel @kemkominfo Hai Kak Zayn 😅, Udah saya pindah dan restart tuh.... Tetap saja 'mencari' terus.... Ujung2nya 'tiada layanan' minta bantuannya dong","@Telkomsel @kemkominfo Hi Kak Zayn 😅, Already I moved and restarted tuh .... Still 'find' on .... ujung2nya 'no service' ask for help dong"
9,2020-10-30 17:24:27 SE Asia Standard Time,2920516398,yunandeas,@Telkomsel Hai Telkomsel .... Nomor di perangkat saya kok bertuliskan tiada layanan ya.... Mohon bantuannya dong... @kemkominfo,@Telkomsel Hi Telkomsel .... Number on my device really read no servi .... Please help dong ... @kemkominfo
