,created_at,user_id,username,tweet,english
0,2020-12-30 23:05:10 SE Asia Standard Time,167363719,budidvb,"@Telkomsel @IndiHome kalian lagi ada masalah? Ga ada bagus bagus nya dari tadi,peningkatan kualitas layanan itu gak harus buat pelanggan lag loh ya :)","@Telkomsel @IndiHome guys again there is a problem? Nice nice ga her from before, improving the quality of the services should not create lag customers loh ya :)"
1,2020-12-30 21:00:15 SE Asia Standard Time,132423464,dhea79,@Telkomsel malam kak. Bagaimana cara berhenti layanan 99677? Pulsa selalu terpotong 4400 per 3 hari,@Telkomsel kak night. How do I stop the service 99 677? Pulse always cut 4400 per 3 days
2,2020-12-30 20:45:39 SE Asia Standard Time,1343892051377602562,boladeposit,"Main Daftar Slot Playstar  Seiring kemajuan teknologi di Indonesia yang berkembang sangat pesat, saat ini YoubetCash menyediakan layanan deposit dengan menggunakan pulsa XL dan Telkomsel tentunya kami menyediakan untuk mempermudah anda   https://t.co/QzuiyumAvV  #Youbetcash #Slot  https://t.co/Aq1IMO8eRi","Main List Slot Playstar As technology advances in Indonesia that is growing very rapidly, this time YoubetCash provide deposit services by using pulses XL and Telkomsel of course we provide to facilitate you https://t.co/QzuiyumAvV #Youbetcash #Slot https: // t .co / Aq1IMO8eRi"
3,2020-12-30 20:00:02 SE Asia Standard Time,30617522,wartaekonomi,Pelanggan Telkomsel Gunakan Layanan Mobile Game Sebesar 231 Persen  https://t.co/eR6EMq1ghU,Telkomsel customers Use Mobile Game Service Amounting to 231 Percent https://t.co/eR6EMq1ghU
4,2020-12-30 19:35:00 SE Asia Standard Time,764018087205089280,jurnalapps,Salah satu ekosistem layanan digital milik Telkomsel telah meraih penghargaan pada IGA 2020 &amp; Indonesian Esports Awards 2020.   https://t.co/ofKgCXynzQ,One of Telkomsel's digital ecosystem services have been awarded the IGA 2020 & amp; Indonesian https://t.co/ofKgCXynzQ 2020. Esports Awards
5,2020-12-30 19:30:41 SE Asia Standard Time,55952505,sudhagama,"@DisneyPlusID perpanjang layanan pake TSEL poin, malah jadi dobel gitu sih subscription nya. Heran. Cc @Telkomsel  https://t.co/ISKYZATvug","@DisneyPlusID extended use TSEL service points, even so double its subscription so anyway. Wonder. Cc @Telkomsel https://t.co/ISKYZATvug"
6,2020-12-30 14:17:56 SE Asia Standard Time,1075673058931806208,indihome,"@fakhruddinkusm3 @KemenBUMN @erickthohir @Telkomsel Selamat siang Kak Fakhrudin, apakah layanan internetnya sudah bisa digunakan dengan nyaman? karena informasi terupdate yang Tara dapat sudah dilakukan perbaikan sehingga kondisi jaringannya saat ini normal dan adanya pemakaian. Tara tunggu konfirmasinya. Terima kasih -Tara","@ Fakhruddinkusm3 @KemenBUMN @erickthohir Kak Fakhrudin @Telkomsel Good afternoon, whether internet service can be used comfortably? for updated information that Tara can already be repaired so that the normal current network conditions and their usage. Tara wait for confirmation. Thanks -Tara"
7,2020-12-30 13:27:27 SE Asia Standard Time,3285232194,gunawan_zabdiel,@Telkomsel masih dr Surabaya?apa yang salah dgn Surabaya Min? Ampun Bang Jago...apa ini hasilnya dr alasan peningkatan sistem layanan dan maintenance?Belum di tambah alasan teknis cuaca dan force major ya makin gak berguna aja  https://t.co/R57m0J86r8,@Telkomsel still dr Surabaya? What is wrong with Surabaya Min? Jago Bang mercy ... what the results are Dr. reasons for increased service and maintenance system? There are technical reasons plus the force major weather and yes more useful not just https://t.co/R57m0J86r8
8,2020-12-30 12:17:51 SE Asia Standard Time,1675707294,uzoneindonesia,"Dari keempat layanan digital yang Uzone bahas kali ini, ada yang sudah Uzoners coba? Mana yang terbaik menurut kalian?   #taudariuzone #Telekomunikasi #Digital #XL #IndosatOoredoo #Telkomsel #Smartfren  https://t.co/ROO8cj0Dr8","Of the four digital services Uzone discussed this time, there are already Uzoners try? Which is the best according to you? #taudariuzone #Telekomunikasi #Digital #XL #IndosatOoredoo #Telkomsel #Smartfren https://t.co/ROO8cj0Dr8"
9,2020-12-30 12:17:05 SE Asia Standard Time,80780267,wahyucaturp_,@TelkomCare @Telkomsel ini gimana? Saya beli kuota langsung tidak ada layanan. Sudah di restart berulang kali ttep kaya gini.  https://t.co/kx9JTTh2Fn,This @Telkomsel @TelkomCare how? I buy direct quota no service. Already at the restart repeatedly ttep gini rich. https://t.co/kx9JTTh2Fn
10,2020-12-30 10:53:45 SE Asia Standard Time,1222344615677714433,myorbitid,"@daydaydonat Hai, untuk saat ini layanan Customer Care bisa diakses melalui DM Instagram @myorbitid dan email cs@myorbit.id. Telkomsel Orbit akan terus mengembangkan untuk membuka channel layanan Customer Care lainnya. Terima kasih.","@daydaydonat Hi, this time Customer Care service can be accessed via Instagram @myorbitid DM and email cs@myorbit.id. Orbit Telkomsel will continue to develop to open other channels Customer Care services. Thank you."
11,2020-12-29 23:10:16 SE Asia Standard Time,279390612,telset_id,"Natal 2020, Trafik Layanan Data Telkomsel Melonjak 7,77%  https://t.co/TLBHsBPGz7","Christmas 2020, Telkomsel Increases Traffic Data Services 7.77% https://t.co/TLBHsBPGz7"
12,2020-12-29 20:39:16 SE Asia Standard Time,1343892051377602562,boladeposit,"Game Daftar Slot Playstar Via Pulsa  Seiring kemajuan teknologi di Indonesia yang berkembang sangat pesat, saat ini YoubetCash menyediakan layanan deposit dengan menggunakan pulsa XL dan Telkomsel   https://t.co/WY2UuAQiN5  #Youbetcash #Slot  https://t.co/JXERXuBUO3","Game List Slot Playstar Via Toll As technology advances in Indonesia that is growing very rapidly, this time YoubetCash provide deposit services by using pulses XL and Telkomsel https://t.co/WY2UuAQiN5 #Youbetcash #Slot https://t.co/JXERXuBUO3"
13,2020-12-29 18:25:27 SE Asia Standard Time,372483838,azam_milanisti,"Kalau @Telkomsel sudah tidak sanggup memberikan layanan jaringan seluler dan internet, semoga @myXLCare @ask_AXIS @smartfrenworld @smartfrencare @IndosatCare sanggup, tolong pak menteri @kemkominfo @KemenDesa krn sepertinya pemda sudah tidak sanggup mengurus hal ini.","If @Telkomsel is not able to provide cellular network services and the Internet, may @myXLCare @ask_AXIS @smartfrenworld @smartfrencare @IndosatCare able, please the minister of local government seems @kemkominfo @KemenDesa krn is not able to take care of this."
14,2020-12-29 17:29:21 SE Asia Standard Time,2411176644,arifkasiman,"@Telkomsel Saya ga ada ""keluhan"", udah ""puas"" dg layanan #Telkomsel. Positive thinking saja. Udah biasa terima #sms #spam bentuk sayang #Telkomsel ke pelanggan. Smg bahagia aja.","@Telkomsel I ga ""complaint"", already ""satisfied"" with the service #Telkomsel. Positive thinking alone. Already used to receive #sms #spam dear #Telkomsel form to the customer. SMG happy aja."
15,2020-12-29 13:46:26 SE Asia Standard Time,259706097,anjarnis,@ruth_shiela @Telkomsel Nah kan banyak juga komplainan serupa. Masa alesannya sdg ada peningkatan sistem layanan 😭,@ruth_shiela @Telkomsel Well kan many komplainan also similar. Sdg alesannya period there was an increase 😭 service system
16,2020-12-29 13:34:54 SE Asia Standard Time,1226222024,alamharjuni,Ada yg dah register layanan terbaru #SMOOA @Telkomsel dan @IndiHome ? padahal dah 2 kali dapat rawaran via telpon dari indihome.. lama sekali aktivasinya.. saya ke telkomplaza   diminta hubungi 188.. telpon 188 dak masuk2.. ini maksudnya apa? @TelkomPromo @TelkomIndonesia,There was a new service registers #SMOOA dah @Telkomsel and @IndiHome? whereas dah 2 times can rawaran via telephone from activation indihome .. long time .. I asked telkomplaza to contact the telephone 188 188 .. .. dak masuk2 this mean anything? @TelkomPromo @TelkomIndonesia
17,2020-12-29 13:32:34 SE Asia Standard Time,1002401890460622849,anarta_yulia,@Telkomsel siang .. saya mau tanya untuk layanan pembelian perdana unlimited max di grapari pemuda surabaya apakah bisa? jika bisa jam operasionalnya jm brp?,@Telkomsel lunch .. I want to ask for unlimited max prime buying services in Surabaya youth GraPARI does this work? if it could be hours of operation jm BRP?
18,2020-12-29 11:19:08 SE Asia Standard Time,939417249311375360,donisetiawan72,"@Telkomsel Udah tau kalo tentang refresh kak jaeabanya coba yg lain dah, semenjak peningkatan layanan buat ngegame makin ancur","Already @Telkomsel know this about kak refresh jaeabanya dah try another one, since the increase in service for more playing games ancur"
19,2020-12-29 11:11:19 SE Asia Standard Time,1109745927399440384,minkon12,"@Telkomsel min,apakah call center dan layanan isi kode voucer paketan lgi troubel?maaf low salah mention..🙏","@Telkomsel min, whether the call center and content services voucher code paketan LGI troubel? Sorry low one mention..🙏"
20,2020-12-29 09:50:10 SE Asia Standard Time,140944680,baydwijaya,"@Telkomsel Selamat pagi, mohon dibantu. Biskah untk blokir nomor berikut, karena telah melakukan modus penipuan. Yg awalnya sms menginfokan bahwa ada 1 pesan yg blm dibaca, ttpi ketika diikuti untuk langkahnya dgn mengetik kode yg dibrikan trnyata untk aktifasi layanan Sweet Chat","@Telkomsel Good morning, please help. Blocking remedy Biskah following numbers, for doing scams. Who originally sms menginfokan that there is one message that p is read, ttpi when followed for stride with typing in the code that dibrikan trnyata remedy Sweet Chat service activation"
21,2020-12-29 07:55:08 SE Asia Standard Time,1213751689141837824,carollinegeby,"Saldo Bank Lagi Kosong? Deposit Via Pulsa Saja Di Mejaoke,net Tersedia Layanan Deposit Via Pulsa Telkomsel  Contct info :  Line : Mejaqq_official Whatsapp : +855882308459  #AgenBandarQOnline #BandarQOnline #AgenBandarQ #Mejaoke #MEJAQQ  https://t.co/oD4U8vn3XG","Again Blank Bank Balance? Deposit Via Toll Only In Mejaoke, net Available Via Toll Telkomsel Deposit Service contct info: Line: Mejaqq_official Whatsapp: +855882308459 #AgenBandarQOnline #BandarQOnline #AgenBandarQ #Mejaoke #MEJAQQ https://t.co/oD4U8vn3XG"
22,2020-12-29 07:55:07 SE Asia Standard Time,1213670352380809216,jessica47644448,"Saldo Bank Lagi Kosong? Deposit Via Pulsa Saja Di Mejaoke,net Tersedia Layanan Deposit Via Pulsa Telkomsel  Contct info :  Line : Mejaqq_official Whatsapp : +855882308459  #AgenBandarQOnline #BandarQOnline #AgenBandarQ #Mejaoke #MEJAQQ  https://t.co/QvkOi4UdAx","Again Blank Bank Balance? Deposit Via Toll Only In Mejaoke, net Available Via Toll Telkomsel Deposit Service contct info: Line: Mejaqq_official Whatsapp: +855882308459 #AgenBandarQOnline #BandarQOnline #AgenBandarQ #Mejaoke #MEJAQQ https://t.co/QvkOi4UdAx"
23,2020-12-29 07:33:46 SE Asia Standard Time,570443357,ruth_shiela,@Telkomsel Sudah saya infokan di DM @Telkomsel namun tidak mendapat solusi yg jelas. Surat aduan saya di Media Konsumen pun tidak digubris. Bagaimana saya sbg konsumen bisa puas memakai layanan Telkomsel??? #telkomselpencuripulsa,Already @Telkomsel I infokan in DM @Telkomsel but did not get a solution that is clear. My complaint letter in Media Consumers were not heeded. How do I as a consumer can be satisfied wearing Telkomsel service ??? #telkomselpencuripulsa
