,created_at,user_id,username,tweet,english
0,2020-09-29 23:31:11 SE Asia Standard Time,885015337657303040,pidijaat,"@Telkomsel sayang, gapapa harga kuota kamu mahal. Tapi tolong kalo kuotaku abis buruan dikasih sms atuh, jangan sampe pulsa kesedot abis baru sok peduli ngasih sms. Malahan kadang sms kuota tinggal dikit sama sms kuota abis nongolnya barengan, kan rasanya ajg bgt","@Telkomsel dear, gapapa your quota price is expensive. But please reply sms kuotaku Abis atuh given game, not until the pulse kesedot new Abis quasi care give sms. In fact, sometimes sms sms quota stay the same little Abis quota nongolnya unison, right taste ajg bgt"
1,2020-09-29 22:04:42 SE Asia Standard Time,1290651981741281281,unbanome08,"HARI INI SISA 2 SLOT SAJA UNTUK BUKA BANNED(BLOKIR)+BANTU LOGIN, YANG CEPAT DIA DAPAT. MINAT? WA AJA 082192917032  HARGA 20K DIPAKE SEPUASNYA BOS. TRANSAKSI VIA PULSA TELKOMSEL/OVO/ATM #ometv #ometvsange #ometvhot #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome  https://t.co/r5aBdMloS3","TODAY ONLY REMAINING 2 SLOT TO OPEN BANNED (Block) + HELP LOGIN, WHICH HE CAN QUICKLY. INTEREST? PRICE 082192917032 WA AJA using that as much BOS 20K. TRANSACTIONS VIA PULSE TELKOMSEL / OVO / ATM #ometv #ometvsange #ometvhot #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome https://t.co/r5aBdMloS3"
2,2020-09-29 21:51:15 SE Asia Standard Time,306745761,genexcell,"@szalmanalfarisi @ENatkime emang gawat sih ini  maaf numpang promosi kuota telkomsel kak, harga dapat berubah tergantung lokasi, tapi pasti lebih murah dibanding di *363# atau MyTelkomsel, order WA 085156086208  https://t.co/Xo2JxZP0BF","@szalmanalfarisi @ENatkime weve serious is this apology sale quota telkomsel kak passengers, the price may change depending on the location, but definitely cheaper than in * 363 # or MyTelkomsel, order WA 085 156 086 208 https://t.co/Xo2JxZP0BF"
3,2020-09-29 21:48:36 SE Asia Standard Time,306745761,genexcell,"@sosmedkeras kaget njir 😭😭  maaf numpang promosi kuota telkomsel kak, harga dapat berubah tergantung lokasi, tapi pasti lebih murah dibanding di *363# atau MyTelkomsel, order WA 085156086208  https://t.co/Xo2JxZP0BF","@sosmedkeras shocked passengers njir 😭😭 sorry telkomsel kak sale quota, the price may change depending on the location, but definitely cheaper than in * 363 # or MyTelkomsel, order WA 085 156 086 208 https://t.co/Xo2JxZP0BF"
4,2020-09-29 20:31:02 SE Asia Standard Time,704417684,utopbia,☄️ harga kuota telkomsel indosat three xl axis smartfren cek  https://t.co/4TkKep2q81,☄️ quota prices Indosat Telkomsel three axis xl smartfren check https://t.co/4TkKep2q81
5,2020-09-29 18:43:59 SE Asia Standard Time,253858309,kartu_as,Kenapa harus chattingan kalo bisa teleponan? Pake #PaketKringkring aja! Bisa teleponan sepuasnya ke sesama Telkomsel dan hingga 50 menit ke operator lain dengan harga mulai Rp6.000. #BebasAksi aktifin di MyTelkomsel biar #DiRumahTerusTerhubung. *S&amp;K berlaku di kota-kota tertentu.  https://t.co/Jz2Ku8uHOo,"Why should chattingan was possible teleponan? #PaketKringkring Pake aja! Can teleponan as much to fellow Telkomsel and up to 50 minutes to other operators with a starting price of Rp6,000. #BebasAksi aktifin in MyTelkomsel let #DiRumahTerusTerhubung. * S & amp; K apply in certain cities. https://t.co/Jz2Ku8uHOo"
6,2020-09-29 18:02:25 SE Asia Standard Time,1584525715,loop_id,"Mau teleponan &amp; #DiRumahTerusTerhubung dengan pacar? #MumpungYoung aktifin aja #PaketKringkring di MyTelkomsel, Loopers! Dengan harga mulai dari Rp6.000 nikmati teleponan sepuasnya ke sesama Telkomsel + gratis hingga 50 menit ke operator lain.  *S&amp;K berlaku di kota-kota tertentu.  https://t.co/3zOGPNuQPM","Want teleponan & amp; #DiRumahTerusTerhubung with a girlfriend? #MumpungYoung aktifin #PaketKringkring wrote in MyTelkomsel, loopers! With a starting price of Rp6,000 each teleponan as much to fellow Telkomsel + free until 50 minutes to another operator. * S & amp; K apply in certain cities. https://t.co/3zOGPNuQPM"
7,2020-09-29 17:56:01 SE Asia Standard Time,1291528718247059456,sassssss03,Ada yg tau harga voucher kuota Telkomsel ga?,There yg tau ga voucher price Telkomsel quota?
8,2020-09-29 17:40:52 SE Asia Standard Time,1241152819551277057,yayu_fifi,Ada yg tau harga voucher kuota Telkomsel ga?,There yg tau ga voucher price Telkomsel quota?
9,2020-09-29 16:55:22 SE Asia Standard Time,293943436,nyangrossvalin,"@ciloqciliq Permisi.. Nitip jualan kak Merapat yg lagi cari Nomer Cantik start harga 75rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock fastrespon bisa dm ig rossvalinshop. Loc. Malang  https://t.co/Cri3LHi2pH","Excuse me .. Nitip selling @ciloqciliq kak Moor who are in search of Beauty Number 75rb late start price. Telkomsel, XL, Indosat, Smart jg there. Checks may dm ig stock fastrespon rossvalinshop. Loc. Malang https://t.co/Cri3LHi2pH"
