,created_at,user_id,username,tweet,english
0,2020-06-30 02:26:45 SE Asia Standard Time,46641926,opsel,"Keunggulan, Cara Menggunakan dan Daftar Harga Paket Telkomsel VoLTE.   https://t.co/uqtHyVOtyZ","Excellence, How to Use and Telkomsel VoLTE Package Price List. https://t.co/uqtHyVOtyZ"
1,2020-06-30 01:23:48 SE Asia Standard Time,608926010,soekailang,"@vitaastrila Memuaskan soalnya, yg 20gb harganya setengah harga paketan telkomsel wkwk","Satisfactory @vitaastrila because, who 20gb price is half the price of packaged telkomsel wkwk"
2,2020-06-29 20:33:23 SE Asia Standard Time,849250108247990274,kabar6com,"Belajar di Rumah, Telkomsel Tawarkan Paket Data Harga Kompetitif  https://t.co/DoGWoR4rMR","Learning at Home, Telkomsel Offer Competitive Pricing Data Package https://t.co/DoGWoR4rMR"
3,2020-06-29 20:33:22 SE Asia Standard Time,1122209469272711168,sukardind,"Belajar di Rumah, Telkomsel Tawarkan Paket Data Harga Kompetitif  https://t.co/LYjO4Qqf3p","Learning at Home, Telkomsel Offer Competitive Pricing Data Package https://t.co/LYjO4Qqf3p"
4,2020-06-29 18:57:26 SE Asia Standard Time,991153530,julianskuy,Turunkan harga paket telkomsel ngtd,Lower prices on package telkomsel ngtd
5,2020-06-29 18:49:05 SE Asia Standard Time,784989133286420480,doublejplusm,"@.Telkomsel tolong turunkan harga paket😭✊🏻 mana kadang lelet, sebel bgt😤 fliss","@ .Telkomsel help lower the price of paket😭✊🏻 where sometimes slow, resentful bgt😤 fliss"
6,2020-06-29 17:13:11 SE Asia Standard Time,1276779405633744901,uukhnow,@Telkomsel min bisa refeund kouta yang saya beli.awal nya cuman mau cek harga tapi malah tiba2 ke beli,@Telkomsel min can refeund its quota beli.awal cuman I want to check the price but instead tiba2 to buy
7,2020-06-29 16:40:00 SE Asia Standard Time,52664274,ozradiobandung,"Dengan harga mulai dari Rp 6000, kamu bisa telponan sepuasnya ke sesama Telkomsel dan hingga 50 menit ke operator lain, Yuk aktifkan paketnya sekarang di aplikasi MyTelkomsel, *888*369#, atau di outlet terdekat agar #DiRumahTerusMaju!  https://t.co/ddOCyknwez","With prices ranging from US $ 6000, you can telponan as much to fellow Telkomsel and up to 50 minutes to other operators, Yuk enable application package at MyTelkomsel, * 888 * 369 #, or at the nearest outlet that #DiRumahTerusMaju! https://t.co/ddOCyknwez"
8,2020-06-29 14:43:33 SE Asia Standard Time,447015826,ilhammrp,@enrico_bobob Aktifkan Paket 15GB harga 50ribu melalui UMB *363*48# atau aplikasi My Telkomsel. Streaming jadi lancar &amp; nyaman.,@enrico_bobob Enable 15GB Package price 50ribu via UMB * 363 * 48 # or applications My Telkomsel. Streaming so smoothly & amp; comfortable.
9,2020-06-29 13:19:01 SE Asia Standard Time,1032881352608079872,cocacocaine__,"@xwonit_ huhu aku dulu juga pake telkomsel kak karena jaringannya gak lemot, tapi kantong auto jebol apalagi sekarang pada naik harga kuotanya😭😭","@xwonit_ huhu I used to also use telkomsel kak because networks do not slow, but pockets of auto broken especially now at the rising price of kuotanya😭😭"
10,2020-06-29 11:50:30 SE Asia Standard Time,1139869029735120896,pearlz_str,@subtanyarl aku tidak bisa melihat daftar harga launching iPhone 5s dan 5c Telkomsel dan PT Bank Syariah mandiri Senin tanggal lahir anda dan kami ucapkan banyak terima kasih atas kunjungan Anda selamat berbelanja dan melakukan aktifitas pencarian harga produk promo,@subtanyarl I can not see the price list launching iPhone 5s and 5c Telkomsel and PT Bank Syariah Monday independently of your birth date and we say thank you for your visit and happy shopping activity promo product price search
11,2020-06-29 11:31:15 SE Asia Standard Time,1246494173529702400,streaminganid,"Di tengah makin tingginya kebutuhan streamingan di pengguna smartphone, Telkomsel hadirkan paket yang bisa diandalkan dari sisi harga bagi mereka yang keranjingan platform streaming. Semurah apa?   https://t.co/EucdCAYEuX","In the midst of increasingly high demand for streamingan in smartphone users, Telkomsel present a package that can be relied on price for those avid streaming platform. As cheap as what? https://t.co/EucdCAYEuX"
12,2020-06-29 08:40:00 SE Asia Standard Time,52664274,ozradiobandung,"Dengan harga mulai dari Rp 6000, kamu bisa telponan sepuasnya ke sesama Telkomsel dan hingga 50 menit ke operator lain, Yuk aktifkan paketnya sekarang di aplikasi MyTelkomsel, *888*369#, atau di outlet terdekat agar #DiRumahTerusMaju!  https://t.co/ydIxkYbWNg","With prices ranging from US $ 6000, you can telponan as much to fellow Telkomsel and up to 50 minutes to other operators, Yuk enable application package at MyTelkomsel, * 888 * 369 #, or at the nearest outlet that #DiRumahTerusMaju! https://t.co/ydIxkYbWNg"
13,2020-06-28 22:56:27 SE Asia Standard Time,1230055137734868992,nizarnazar4,@subtanyarl Telkomsel 32gb/1bln harga 150rb (Jateng ),Telkomsel @subtanyarl 32gb / 1w price 150rb (Central Java)
14,2020-06-28 22:33:23 SE Asia Standard Time,1108874485371854850,cym0phile,"@bantalsova @Telkomsel turunkan harga paketttt tsel pliss:"")","@bantalsova @Telkomsel lower prices Pliss paketttt TSEL "")"
15,2020-06-28 20:01:26 SE Asia Standard Time,735374432714231809,subagya_lily,"#telkomsel gimana ini harga paketan mahal kok masih aja pake sinyaal nya ambyar, gak meningkat malah menurun kualitasnya. Sudah 3hari pula sinyal kaya gini kerjaan jadi melambat. Gak puas","#telkomsel how it's price expensive packaged aja kok still use his sinyaal ambyar, not increased even declining. Already rich signal gini 3Days also work slowed. not satisfied"
16,2020-06-28 19:16:46 SE Asia Standard Time,1023111395749978114,putriii78,@subtanyarl Telkomsel: 15GB + 2GB OMG harga Rp.101.000,@subtanyarl Telkomsel: 15GB + 2GB OMG price Rp.101.000
17,2020-06-28 13:02:08 SE Asia Standard Time,1222344615677714433,myorbitid,"@sfsimatupang @Telkomsel Hai, harga promo paket data dapat Anda nikmati selama satu tahun ke depan jika Anda membeli modem Telkomsel Orbit sampai tanggal 1 Juli 2020. Untuk pembelian paket data berikutnya bisa dilakukan melalui aplikasi MyOrbit. Terima kasih.","@sfsimatupang @Telkomsel Hi, promo price data packets can take as long as one year to the next if you buy a modem Telkomsel orbit until July 1, 2020. To purchase the next data packet can be done through the application MyOrbit. Thank you."
18,2020-06-28 12:47:47 SE Asia Standard Time,1036670196,lumintu88,"@Telkomsel Harga mahal, beli pulsa sukses tapi gak masuk, komplain disuruh nunggu 4 hari..Habis itu gak ada kejelasan samoe skrg...buat apa ngejar 5G klo kualitas ancur, 4g aja klo lancar kita hak masalah kok...","@Telkomsel expensive price, credit to buy success but not enter, the complaint told to wait 4 hari..Habis was not a skrg samoe clarity ... create what 5G chasing ancur quality klo, klo aja smoothly 4g us the right problem anyway ..."
19,2020-06-28 12:12:43 SE Asia Standard Time,57552264,firdan_16,"@cunggun Udh lama pake Telkomsel. Eh ternyata promo cuma yg loop. Ga mungkin jg sampe ganti no, gapapa deh ga usah d ganti, biar d bilang org kaya pake internet harga mahal 😂","@cunggun long UDH use Telkomsel. Eh it's just that loops promo. Ga may jg until dressing no, gapapa deh d ga not change, let d say org rich internet use expensive prices 😂"
20,2020-06-28 10:00:02 SE Asia Standard Time,2766004975,vidio,"Mumpung masih #DiRumahAja, yuk luangkan waktumu untuk nikmatin film dan serial favoritmu di Vidio. Dengan tukarkan 50 poin Telkomsel, kamu bisa dapetin Voucher berlangganan Vidio Premier Platinum 30 hari dengan harga 10 ribu, lho. Aktifkan sekarang di 👉  https://t.co/0rZMby4r7a.  https://t.co/OUyZU6zlGO","While still #DiRumahAja, let's take your time to nikmatin favorite movies and series in Video. With 50 points redeem Telkomsel, you can subscribe Video dapetin Voucher Premier Platinum 30 days at a price of 10 thousand, you know. Enable now in 👉 https://t.co/0rZMby4r7a. https://t.co/OUyZU6zlGO"
21,2020-06-28 08:20:40 SE Asia Standard Time,265144145,jhievz,Ada tax 2% + PPN 10% dari harga aplikasi di Play Store kalo beli pake pulsa Telkomsel,There are tax 2% + VAT of 10% of the price of the app in the Play Store if purchasing pulses use Telkomsel
22,2020-06-27 20:30:46 SE Asia Standard Time,1236314110683308032,elkhansanaida,"Lah gw dan sekian banyak teman gw berasal dari kampung, kuliah daring itu menyiksa, harus ke mana-mana nyari sinyal, belum lagi harga kuota mahal, dan sinyal yang ada cuma Telkomsel...  Bahkan temen gw ada yg sampe harus manjat pohon baru bisa join kuliah daring😌","Lah me and many friends i came from the village, the online college torture, should be everywhere nyari signal, not to mention the quota price is expensive, and there is only Telkomsel signal ... Even some friends i have to climb until new trees can join college daring😌"
23,2020-06-27 19:50:20 SE Asia Standard Time,822708139,propf_fajar,"@Telkomsel Min mendingan benerin jaringan dulu dah, soalnya nggak sebanding sama harga nya","@Telkomsel Min passable benerin first network dah, because its price does not equal comparable"
24,2020-06-27 18:58:05 SE Asia Standard Time,2789337829,_hannywhy,"@rlthingy smartfren unlimited 28hari harga 75k, kdng telkomsel 28gb 150k","@rlthingy smartfren unlimited 28hari price 75k, 150k 28gb telkomsel kdng"
25,2020-06-27 17:30:00 SE Asia Standard Time,1258646882051452928,tap_argamakmur,Saksikan pertandingan club bola favorit kamu dan jadilah bagian dari keseruannya di aplikasi MAXstream dengan paket #WeekendDeal MAXstream 30GB dari Telkomsel. Harga Rp40.000 kamu bisa streaming sampai 30 hari dengan…  https://t.co/S7IxZjDiuU,Watch your favorite ball club game and be part of the fun at the application #WeekendDeal package MAXstream MAXstream with 30GB of Telkomsel. Rp40.000 price you can stream up to 30 days with ... https://t.co/S7IxZjDiuU
26,2020-06-27 15:14:14 SE Asia Standard Time,1263183412900192256,rafifijl,@Telkomsel Iya kak pada saat Ada tawan atau sms saya langsung buka mytelkomsel tapi tetap harga normal,@Telkomsel Iya kak when There tawan or sms me directly open mytelkomsel but remained normal price
27,2020-06-27 15:04:00 SE Asia Standard Time,1263183412900192256,rafifijl,@cunggun Permisi nih kak @Telkomsel  saya sering beli yang 50gb 180ribu setiap bulan Dan terkadang dapet notif/sms promo 50gb 143ribu saat saya klik link nya ke mytelkomsel kenapa tetap harga 180/200ribu kak,Excuse @cunggun @Telkomsel kak ya I often buy the 50GB 180ribu every month and sometimes dapet notif / sms promo 143ribu 50GB when I click on the link to mytelkomsel why fixed price of 180 / 200ribu kak
28,2020-06-27 13:41:25 SE Asia Standard Time,745205836679520257,zed_mzeed,"@buRTkosong Pake by.u paling ok ! Harga murah, jaringan Telkomsel👌  https://t.co/APLkrKIkKV","Pake by.u @buRTkosong most ok! The price is cheap, Telkomsel👌 network https://t.co/APLkrKIkKV"
29,2020-06-27 13:03:11 SE Asia Standard Time,1201008485044908032,permadyyy,"Sebelum upgrade pernah dapet paket combo sakti 15gb harga 75rb . Tapi setelah upgrade engga , kenapa ya ? @Telkomsel  Daerah masih sama padahal  https://t.co/u0gd2vSnYw","Prior to the upgrade once dapet powerful combo pack 15GB 75rb price. But after the upgrade engga, I wonder why? The area is still the same @Telkomsel when https://t.co/u0gd2vSnYw"
30,2020-06-27 12:01:01 SE Asia Standard Time,742840006687883264,forl3f,"orang2 pd bisa dapet harga kuota murah bgt dari telkomsel, aku kok engga dapet yaa.. :(((","orang2 pd's can get bgt quota price of Telkomsel, I really engga dapet yaa ..: ((("
31,2020-06-27 01:10:26 SE Asia Standard Time,1512629810,brooooooooooon,"@Telkomsel Tolong harga kuotanya diturunin, sinyal sama kek provider lain tp harga kek tai.","Please @Telkomsel diturunin quota price, the same signal other providers kek kek tai tp price."
32,2020-06-26 20:12:52 SE Asia Standard Time,1075090106770309121,theluckiestboy,"Ini duit dari laba Telkomsel doang bisa ngebiayain Undip 16 tahun kedepan (1,4 T/th)  Yg susah emang bikin Singtel mau ngejual sahamnya ke pemerintah, ga mungkin minta murah  Doakan saja Pak Erick Thohir bisa ngambil alih sisa 35%nya segera dg harga yg wajar","This money from profit Telkomsel could doang ngebiayain Undip 16 years down the road (1.4 T / yr) clincher hard weve want ngejual make SingTel shares to the government, ga's probably ask Mr. Erick Thohir Pray could take some 35% over the rest of his soon dg price that reasonable"
33,2020-06-26 20:10:26 SE Asia Standard Time,2359743997,aananakbatig,"@telkomsel  tolong lah harga paket disamakan. Apa lu tega sama sama 15GB ada yg 10ribu, 30 ribu, 50ribu 75, masa gua 111ribu?","@telkomsel please lah equated package price. What is equally as 15GB lu bear some 10 thousands, 30 thousands, 50ribu 75, past the cave 111ribu?"
34,2020-06-26 19:14:00 SE Asia Standard Time,203892711,5y4f,"Telkomsel Orbit, Internet Rumah Serba Digital!  Dapatkan kemudahan selama #dirumahaja dengan harga mulai Rp729 ribu untuk modem dan Rp130 ribu untuk paket data 100 GB berlaku selama 30 hari . Cek jangkauan layanan…  https://t.co/wjKJ6mTxhz","Telkomsel Orbit, Internet Digital Home Solutions! Get ease during #dirumahaja with prices starting at Rp729 thousand to Rp130 ​​thousand for the modem and 100 GB data package is valid for 30 days. Check range of services ... https://t.co/wjKJ6mTxhz"
35,2020-06-26 16:47:09 SE Asia Standard Time,378457582,myanuarishak,@Ilfat_Kamal @Telkomsel Iyanih akhir bulan  Ad harga kuota yg 1000 rupiah ga min @Telkomsel,@Ilfat_Kamal @Telkomsel Iyanih end of the quota price Ad yg ga 1000 rupees min @Telkomsel
36,2020-06-26 15:45:51 SE Asia Standard Time,1276429513841184768,iwansap33033032,Ready pak bos ... Paket nelpon TELKOMSEL 30 hari SEPUASNYA tanpa batas +80 menit ke lain orator harga 60.000 ya bos ku.. mumer pokonya😁🙏🙏🙏 #nelponmurah #amanah #Recommended  https://t.co/lEsM2KiKSc,"Ready to pack the boss ... Pack 30 days unlimited calling TELKOMSEL indefinitely +80 minutes to another 60,000 price orator yes my boss .. mumer pokonya😁🙏🙏🙏 #nelponmurah #amanah #Recommended https://t.co/lEsM2KiKSc"
37,2020-06-26 15:21:08 SE Asia Standard Time,1275083868681297920,chwenoncle7,@UzumakiDokyeom Iyaasii wkwk tp murce kalo dibandingin sama telkomsel harga nya segitu cm dapet berapa gb doang :(,@UzumakiDokyeom Iyaasii wkwk tp murce telkomsel if his price is comparable with that much cm dapet how gb doang :(
38,2020-06-26 14:00:55 SE Asia Standard Time,2766004975,vidio,"Mumpung masih #DiRumahAja, yuk luangkan waktumu untuk nikmatin film dan serial favoritmu di Vidio. Dengan tukarkan 50 poin Telkomsel, kamu bisa dapetin Voucher berlangganan Vidio Premier Platinum 30 hari dengan harga 10 ribu lho. Aktifkan sekarang di  https://t.co/V436FgcL6H.  https://t.co/q60sXTQq2Q","While still #DiRumahAja, let's take your time to nikmatin favorite movies and series in Video. With 50 points redeem Telkomsel, you can subscribe Video dapetin Voucher Premier Platinum 30 days at a price of 10 thousand you know. Activate now in https://t.co/V436FgcL6H. https://t.co/q60sXTQq2Q"
39,2020-06-26 11:37:32 SE Asia Standard Time,1953294734,leorrachy,@subtanyarl Telkomsel. Kuota 14GB harga 90ribuan,@subtanyarl Telkomsel. 14GB quota price 90ribuan
40,2020-06-26 11:12:32 SE Asia Standard Time,1263248059162521600,cintamobil_com,"Harga New Suzuki Carry Pick Up Terbaru Juni 2020 Di Indonesia Di acara Telkomsel Indonesia International Motor Show (IIMS) 2019, New Suzuki Carry akhirnya hadir dengan segenap pembaruan.  #mobil #hargamobil #suzuki #truck #LISA    https://t.co/VikGSv08tf","Price New Suzuki Carry Pick Up Recent June 2020 In Indonesia On the occasion Telkomsel Indonesia International Motor Show (IIMS) 2019, New Suzuki Carry finally comes with all the updates. #mobil #hargamobil #suzuki #truck #LISA https://t.co/VikGSv08tf"
41,2020-06-26 09:55:00 SE Asia Standard Time,706431108171243520,payfazz,"Dapatkan potongan harga tiap transaksi pulsa Telkomsel 10.000 pakai DISTEL10K Sob.  Transaksi dijamin tambah hemat deh!  *S&amp;K berlaku, cek  https://t.co/ZXRdHJRl0a -- #SegalanyaJadiMungkin #JadiMungkinDenganPAYFAZZ  https://t.co/e3BJ6jmhvb","Get discounted toll transactions per 10,000 disposable Telkomsel DISTEL10K Sob. Deh-effective secured transactions add! * S & amp; K apply, check https://t.co/ZXRdHJRl0a - #SegalanyaJadiMungkin #JadiMungkinDenganPAYFAZZ https://t.co/e3BJ6jmhvb"
42,2020-06-26 05:09:55 SE Asia Standard Time,1010419150634696704,__meliodas,"@aryashalit @Telkomsel 4G sih punyaku, kadang ya 4G+ Skema harga lebih murah dari sodaranya","@aryashalit @Telkomsel 4G mine anyway, sometimes yes 4G + scheme cheaper price than sodaranya"
43,2020-06-26 02:05:03 SE Asia Standard Time,746823416,miniaturpipel,@lswtndrnvt Oke saatnya tag @Telkomsel kenapa harga paket nya sama kyk @myXL ?  Sekian dan terimakasih,Okay @lswtndrnvt time @Telkomsel why the package price tag is equal kyk @myXL? That is all and thank you
44,2020-06-26 01:44:15 SE Asia Standard Time,1127994076114997248,yuuppnin,beli paket di dana satu giga pas cek di my telkomsel dengan harga yang sma tiga giga gratis plus plus oke ninda kamu pintar:),buy the package in the fund one giga pas check on my Telkomsel with sma price plus plus three free giga Ninda okay you're smart :)
45,2020-06-26 00:21:24 SE Asia Standard Time,68984640,royandipta,"Om telkomsel udah makin mahal terus boros coba dah signalnya di bagusin, ini ilang ilangan mulu udah beberapa hari 🙃 harga sesuain dong sama jaringannya. Makasih @Telkomsel","Telkomsel is already more expensive Om continue wasteful try dah signal in bagusin, this ilang mulu ilangan already several days 🙃 same price dong sesuain network. Thanks @Telkomsel"
46,2020-06-25 23:01:11 SE Asia Standard Time,1134940278668718082,yellaaaaaw,Ingin mencaci-maki jaringan telkomsel. 😡  Jaringan udah macam provider kelas 3 tapi harga sok gengsi. 😫,Want to berate the Telkomsel network. 😡 Network providers already wide Grade 3 but the price of quasi prestige. 😫
47,2020-06-25 22:49:53 SE Asia Standard Time,1267743245271879685,bbyusejun,@pacarnujes Hoo-ohh telkomsel udah paling bener. Ada harga ada rupa si wkwk,Hoo-ohh @pacarnujes already telkomsel most Bener. There is no way the price of the wkwk
48,2020-06-25 21:46:27 SE Asia Standard Time,1085882233691361282,nanputh,"Telkomsel sampah bat ping nya, ga malu sama harga","Telkomsel trash his bat ping, ga embarrassed at the price"
49,2020-06-25 21:32:19 SE Asia Standard Time,1074476379796729856,tdkseimbang,"Telkomsel yang dulu bukanlah yang sekarang, alias jaringannya suka jelek bos. Mana harga kuotanya mahal bgt.","Telkomsel had not the present, alias networks like ugly boss. Where the quota price is expensive bgt."
50,2020-06-25 21:23:12 SE Asia Standard Time,956144721209933824,gag15918524,"@uncmenfess2 Punten.. serius ada yg mau beli pulsa tsel ga? 100k harga nya 98rb aja 🙏🏼 soalnya aku salah nomor isi pulsa, telkomsel simpati/halo ..","@ Uncmenfess2 Punten .. seriously there who want to buy pulses TSEL ga? Its price 100k 98rb 🙏🏼 because I wrote one of the voucher number, telkomsel sympathy / hello .."
51,2020-06-25 20:57:36 SE Asia Standard Time,2658710581,otwbosbesar,@qwerttyuuyy sabar pejuang telkomsel sengit harga nya,@qwerttyuuyy wait its price fierce fighters telkomsel
52,2020-06-25 20:46:17 SE Asia Standard Time,1584525715,loop_id,"Mau punya smartphone kece namun harga bersahabat? #MumpungYoung, beli aja Samsung Galaxy A11 dengan bundling Telkomsel!  Dapetin Jelly Case &amp; Screen Protector serta paket Galaxy Plan Telkomsel 4GB cuma Rp32.000 berlaku 30 hari biar #DiRumahTerusMaju.  Info  https://t.co/13Otq9JbxM  https://t.co/aqbwvKBjBQ","Want to have a smartphone kece yet a friendly price? #MumpungYoung, just buy the Samsung Galaxy A11 by bundling! Dapetin Jelly Case & amp; Screen Protector and 4GB package Telkomsel Galaxy Plan only Rp32.000 effect 30 days let #DiRumahTerusMaju. Https://t.co/13Otq9JbxM https://t.co/aqbwvKBjBQ Info"
53,2020-06-25 20:23:35 SE Asia Standard Time,1182154650503376896,2_muek,@Telkomsel tolonglah jangan #lemot udah harga paket nya mahal jaringan malah murahan 👎👎👎,"@Telkomsel please, do not #lemot already expensive price of its package even cheapo network 👎👎👎"
54,2020-06-25 18:03:11 SE Asia Standard Time,997435487395573760,jejesixx,@shelhunnie Yaa Allah telkomsel harga segitu dapet 17gb doang :'),@shelhunnie Yaa Allah that price telkomsel dapet 17GB doang: ')
55,2020-06-25 17:13:54 SE Asia Standard Time,399296771,gembuann,Kalian gahar kalo harga paket data telkomsel turun ehehehe,Gahar you if the price drops data packets telkomsel ehehehe
56,2020-06-25 16:55:40 SE Asia Standard Time,253858309,kartu_as,Teleponan hemat? Pake aje #PaketKringkring buat #DiRumahTerusMaju! Bisa teleponan sepuasnya ke sesama Telkomsel dan hingga 50 menit ke operator lain dengan harga mulai Rp6.000. #BebasAksi aktifin di MyTelkomsel biar #DiRumahTerusTerhubung. S&amp;K berlaku di kota-kota tertentu.  https://t.co/iskxDV2Yxx,"Teleponan saving? Pake aje #PaketKringkring create #DiRumahTerusMaju! Can teleponan as much to fellow Telkomsel and up to 50 minutes to other operators with a starting price of Rp6,000. #BebasAksi aktifin in MyTelkomsel let #DiRumahTerusTerhubung. S & amp; K apply in certain cities. https://t.co/iskxDV2Yxx"
57,2020-06-25 16:47:10 SE Asia Standard Time,302409960,julyaulfah,mau beli paket kok pulsa tidak mencukupi mulu padahal lebih drpd harga paketttt. aneh @Telkomsel,want to buy a package anyway insufficient pulses when more drpd mulu paketttt price. strange @Telkomsel
58,2020-06-25 15:49:12 SE Asia Standard Time,579727710,el_haqka,"@amarliapg @m_bayukurniawan gw pake by.u sinyal persis telkomsel, harga lebih murah","gw @m_bayukurniawan @amarliapg use exactly the signal by.u telkomsel, cheaper prices"
59,2020-06-25 14:23:51 SE Asia Standard Time,1061868062364721152,mocetime,"@raspberryfayg0 @debrisumule Ngobrol makin seru pakai TalkMania! Dapatkan 1,700 min sesama Telkomsel harga mulai dari 34rb untuk 7hr. Akses *999# atau MyTsel. SKB","@ Raspberryfayg0 @debrisumule Chat TalkMania more exciting life! Get 1,700 min fellow Telkomsel prices ranging from 34rb for 7hr. Access * 999 # or MyTsel. SKB"
60,2020-06-25 13:02:38 SE Asia Standard Time,1016581851371094016,ariaaa____,"@Telkomsel sinyalnya ilang-ilangan mulu neeh min, ga worth it sama harga paket datanya yang mehong :))","@Telkomsel signal ilang-ilangan mulu neeh min, ga worth it at the price of packet data that mehong :))"
61,2020-06-25 09:14:41 SE Asia Standard Time,458128271,indomigoweng,@Telkomsel Kenapa untuk setiap nomer telkomsel harga kuotanya bedabeda ya min? Bahkan promonya pun bedabedaa. Kenapa begituu? :(,Why @Telkomsel for each number telkomsel quota price bedabeda yes min? Even promo was bedabedaa. Why begituu? :(
62,2020-06-25 08:49:43 SE Asia Standard Time,1122116865847746560,jaringlabalabaw,ini telkomsel mmkst nya apa naikin harga kuota😭 mana kulon masi lama alias aku makin miskin😭  https://t.co/rYFYeuLojs,This telkomsel his mmkst what kuota😭 price naikin where Kulon long masi aka I'm getting miskin😭 https://t.co/rYFYeuLojs
63,2020-06-24 22:35:11 SE Asia Standard Time,389461405,charesatya,"@Telkomsel Maaf ya tapi tetap aj ga bisa bantu kan jadinya klo gt, harga paket telkomsel sangat jauh diatas harga paket provider yg lain, saya suka telkomsel tp maaf saya kecewa dg telkomsel yg kurang bersahabat dg kami yg rakyat menengah ke bawah.","@Telkomsel Excuse me but still can not help aj klo I become gt, telkomsel package prices very far above the price of the package provider, who else, I love tp Telkomsel Telkomsel sorry I disappointed that less friendly dg dg us that people of lower middle."
64,2020-06-24 22:29:33 SE Asia Standard Time,389461405,charesatya,"@Telkomsel Telkomsel saya suka, tp klo harga paketnya spt ini trs ga bersahabat, bisa beralih ke tetangga sebelah, tolong dong yang sesuai dg kantong rakyat biasa di indonesia","Telkomsel @Telkomsel I like, tp klo package price is trs ga such as friends, can move on to the next door neighbor, please dong which is in keeping with bags of ordinary people in Indonesia"
65,2020-06-24 21:30:54 SE Asia Standard Time,1072276788691132416,misteruniverstl,"Tolonglah, Telkomsel adalah provider dengan tarif harga yang tergolong cukup tinggi, tapi kenapa kualitas jaringannya sering kayak thaaaaa  https://t.co/lAENYS75SW","Please, Telkomsel is the provider at the rate of the fairly high price, but why the quality of the network often kayak thaaaaa https://t.co/lAENYS75SW"
66,2020-06-24 20:57:51 SE Asia Standard Time,161216746,pahpoh,"Hallo @Telkomsel, udah berhari hari ini jaringan Telkomsel ngehek sekali kl udah malam, malu donk sama harga..","Hallo @Telkomsel, already many days have once kl ngehek Telkomsel network already night, shame the same donk price .."
67,2020-06-24 20:21:03 SE Asia Standard Time,1178516315620798469,urpichunter,@Telkomsel punten harga paketannya jangan labil,@Telkomsel Punten paketannya prices do not labile
68,2020-06-24 20:00:31 SE Asia Standard Time,1274235214760271874,ciggu3,@Telkomsel Turunkan Harga Kuota.!,@Telkomsel Lower Price quota.!
