,created_at,user_id,username,tweet,english
0,2021-03-31 05:51:39 SE Asia Standard Time,293943436,nyangrossvalin,"@kegblgnunfaedh Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik dn Nomer COMBOSAKTI(UNLIMITED)start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/Xbclxd6c3i","@kegblgnunfaedh Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Number COMBOSAKTI Beautiful dn (UNLIMITED) starting price of 100K's. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/Xbclxd6c3i"
1,2021-03-31 05:44:24 SE Asia Standard Time,1173103548059357185,lil_dice27,@txtdarisisange harga dirinya seharga paket Telkomsel,@txtdarisisange esteem for the package Telkomsel
2,2021-03-31 05:13:08 SE Asia Standard Time,725430920,sukmadara1,wtb mifi support telkomsel/by.u. drop harga   #zonaba #zonaBU #zonaduit,WTB MiFi support Telkomsel / by.u. #zonaba price drop #zonaBU #zonaduit
3,2021-03-31 03:26:28 SE Asia Standard Time,1141432607327977473,riskyyyy18,"@Telkomsel ngadi2 nih, sebelum promo yang sekarang harga normalnya sama kaya yang promo🤣 malah waktu promo sebelumnya yang 52GB cuma 150k an🤣🤣 marketing level up nih🤣  https://t.co/OiIci2bTn5","@Telkomsel ngadi2 ya, before the promotion is now the normal price as rich who promo🤣 even before the 52GB promo time only 150k an🤣🤣 marketing level up nih🤣 https://t.co/OiIci2bTn5"
4,2021-03-31 00:10:05 SE Asia Standard Time,825007344,scimla,"@Telkomsel min sumpah gk tau lagi hrs brp kali komplen ya, sinyal buruk banget gk sesuai sama harga paket internet yg di beli. apa gk ada tindak lanjut untuk upaya perkencangan sinyal diseluruh wilayah indonesia gt min? cape banget misuh2 sendiri🙄","@Telkomsel min oath again gk tau hrs BRP times Komplen yes, very bad signal gk correspond at prices that internet package purchased. what gk no follow-up to efforts throughout the territory of Indonesia perkencangan gt signal min? cape really misuh2 sendiri🙄"
5,2021-03-31 00:08:26 SE Asia Standard Time,825106902493261826,hadipati75,Solusi tepat bagi yg belum terjangkau jaringan IndiHome!!! Internet rumah tanpa kabel dengan beragam kemudahan dan kualitas sinyal 4G LTE dari TELKOMSEL.. Potongan harga Rp100K dan bonus kuota data hingga 150GB untuk pemesanan paket melalui link berikut:  https://t.co/GGE3LRLhE3  https://t.co/aqkUjL8gcP,The perfect solution for networks that have not been reached IndiHome !!! Internet home wirelessly with a variety of convenience and 4G LTE signal quality of TELKOMSEL .. Rp100K and bonus discounts of up to 150GB data quota for booking a package through the following link: https://t.co/GGE3LRLhE3 https://t.co/aqkUjL8gcP
6,2021-03-30 22:34:09 SE Asia Standard Time,1240650100537344001,payoung02,"@rulhdyt Halo kak! Sorry nitip yaa^^  Barangkali ada yang minat kuota murah bisa nih beli ke @seoqjin_!  ♡ Harga murah ♡ Trusted ♡ Sedia all operator!  Kalo mau liat harga operator lain bisa dm langsung aja yaa!   t. Jual kuota indosat, xl, telkomsel, murah.  https://t.co/q60Xwrobr4","@rulhdyt Halo kak! Sorry nitip yaa ^^ Perhaps someone's interest quota can buy to @seoqjin_ ya! Cheap prices Trusted ♡ ♡ ♡ Sedia all operators! If want to see the price of other operators can direct dm aja yaa! t. Sell ​​quotas Indosat, XL, Telkomsel, cheap. https://t.co/q60Xwrobr4"
7,2021-03-30 22:34:03 SE Asia Standard Time,1240650100537344001,payoung02,"@HeyBudie Halo kak! Sorry nitip yaa^^  Barangkali ada yang minat kuota murah bisa nih beli ke @seoqjin_!  ♡ Harga murah ♡ Trusted ♡ Sedia all operator!  Kalo mau liat harga operator lain bisa dm langsung aja yaa!   t. Jual kuota indosat, xl, telkomsel, murah.  https://t.co/q60Xwrobr4","@HeyBudie Halo kak! Sorry nitip yaa ^^ Perhaps someone's interest quota can buy to @seoqjin_ ya! Cheap prices Trusted ♡ ♡ ♡ Sedia all operators! If want to see the price of other operators can direct dm aja yaa! t. Sell ​​quotas Indosat, XL, Telkomsel, cheap. https://t.co/q60Xwrobr4"
8,2021-03-30 22:27:41 SE Asia Standard Time,1240650100537344001,payoung02,"@akunyakul Halo kak! Sorry nitip yaa^^  Barangkali ada yang minat kuota murah bisa nih beli ke @seoqjin_!  ♡ Harga murah ♡ Trusted ♡ Sedia all operator!  Kalo mau liat harga operator lain bisa dm langsung aja yaa!   t. Jual kuota indosat, xl, telkomsel, murah.  https://t.co/q60Xwrobr4","@akunyakul Halo kak! Sorry nitip yaa ^^ Perhaps someone's interest quota can buy to @seoqjin_ ya! Cheap prices Trusted ♡ ♡ ♡ Sedia all operators! If want to see the price of other operators can direct dm aja yaa! t. Sell ​​quotas Indosat, XL, Telkomsel, cheap. https://t.co/q60Xwrobr4"
9,2021-03-30 22:27:25 SE Asia Standard Time,1240650100537344001,payoung02,"@akunyakul Halo kak! Sorry nitip yaa^^  Barangkali ada yang minat kuota murah bisa nih beli ke @seoqjin_!  ♡ Harga murah ♡ Trusted ♡ Sedia all operator!  Kalo mau liat harga operator lain bisa dm langsung aja yaa!   t. Jual kuota indosat, xl, telkomsel, murah.  https://t.co/q60Xwrobr4","@akunyakul Halo kak! Sorry nitip yaa ^^ Perhaps someone's interest quota can buy to @seoqjin_ ya! Cheap prices Trusted ♡ ♡ ♡ Sedia all operators! If want to see the price of other operators can direct dm aja yaa! t. Sell ​​quotas Indosat, XL, Telkomsel, cheap. https://t.co/q60Xwrobr4"
