,created_at,user_id,username,tweet,english
0,2020-08-31 06:20:35 SE Asia Standard Time,1076087858031603712,pinoicecupp,"beberapa kali tau harga kuota di berbagai negara dr travel-vlogger, ternyata telkomsel termasuk udh murah bgt 🤣","several times to know the price of quotas in various countries travel-vlogger dr, it's telkomsel including bgt UDH 🤣"
1,2020-08-31 05:07:57 SE Asia Standard Time,1290651981741281281,unbanome08,"HARI INI OPEN 5 SLOT SAJA UNTUK BUKA BANNED(BLOKIR)+BANTU LOGIN, YANG CEPAT DIA DAPAT. MINAT? WA AJA 082192917032  HARGA 20K DIPAKE SEPUASNYA BOS. TRANSAKSI VIA PULSA TELKOMSEL/OVO/ATM #ometv #ometvsange #ometvhot #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome  https://t.co/fiX6aX2VL6","TODAY ONLY OPEN TO OPEN SLOT 5 BANNED (Block) + HELP LOGIN, WHICH HE CAN QUICKLY. INTEREST? PRICE 082192917032 WA AJA using that as much BOS 20K. TRANSACTIONS VIA PULSE TELKOMSEL / OVO / ATM #ometv #ometvsange #ometvhot #chatalternative #camsurf #unbannedometv #unbanome #bukablokirome https://t.co/fiX6aX2VL6"
2,2020-08-30 23:18:34 SE Asia Standard Time,1300104711865946114,nuralam52143109,Paket Unlimited 4G Internet Telkomsel Harga Rp 6 Ribu Bisa Di Beli Berkali Kali   https://t.co/18iAbpHGcE,4G Unlimited Internet package Telkomsel Price Rp 6 thousand Many Times Can Be Buy https://t.co/18iAbpHGcE
3,2020-08-30 23:04:59 SE Asia Standard Time,3598390754,triasaprianto,"@Telkomsel Bro min, harga PO paket disney+ berapa?dptnya berapa GB ?","Bro @Telkomsel min, price packages PO disney + how? Dptnya how many GB?"
4,2020-08-30 22:31:53 SE Asia Standard Time,859443145259364352,nafisahtanjung,"Pd masa pandemi ini, @Telkomsel mngeluarkn paket kuota internet khusus yg dtujukan untk mmbantu proses pmbelajaran yg saat ni hampir smuanya dlakukan scra daring dri rumah. Paket ni brnama Kuota Belajar berisi 10 GB data &amp; hanya dijual dengan harga Rp 10.  https://t.co/lDEsv9RFSi","Pd the pandemic period, @Telkomsel mngeluarkn special internet quota package which was directed remedy mmbantu pmbelajaran process which is currently almost smuanya dlakukan ni dri online SCRA home. Quota brnama ni package contains 10 GB of data Learning & amp; only sold at USD 10. https://t.co/lDEsv9RFSi"
5,2020-08-30 21:50:17 SE Asia Standard Time,543355971,indukucing,@litaanue @Telkomsel Emg bener kan dia tambah mahal dah tau lg pandemi bukannya turunin harga malah naikin mau bunuh rakyat jelata kaya gw kali ni telkomsel🤣,Emg @Telkomsel @litaanue he added expensive Bener kan dah tau lg pandemic instead turunin price naikin even want to kill wealthy commoners ni gw times telkomsel🤣
6,2020-08-30 21:41:38 SE Asia Standard Time,543355971,indukucing,Harga mah tambah mahal tpi kualitas sinyalnya tambah jelek @Telkomsel,Price mah-added expensive TPI bad signal quality added @Telkomsel
7,2020-08-30 20:18:32 SE Asia Standard Time,1494801378,grupmanusaradio,"UnlimitedMax #BebasNgapainAja Lagi asik scrolling tiba2 kuota habis?Signal hilang?Bete kan? Dengan UnlimitedMAX! Km #BebasNgapainAja di sosmed dan aplikasi favorit lainnya! Harga mulai dari 20 ribu, km bisa nikmatin signal no.1 dari Telkomsel. Tunggu apa lagi? Yuk beli sekarang!  https://t.co/LYppKp9hUk",Again #BebasNgapainAja UnlimitedMax tiba2 quota runs cool scrolling? Signal missing? Bete right? With UnlimitedMAX! Km #BebasNgapainAja in sosmed and other favorite apps! Prices start from 20 thousand km can nikmatin signal no.1 of Telkomsel. What are you waiting for? Let's buy it now! https://t.co/LYppKp9hUk
8,2020-08-30 20:12:31 SE Asia Standard Time,2372121150,kucingtablo,"Nih yg mau make, pake aja, khusus telkomsel yak. Tenang ga hoax kok, td gua coba bisa kok. Mayan 11 gb, harga 65k. Thank you bgt om rimed owner cbr terhedon ter humble yg pernah gua kenal  https://t.co/FExF3EgFdh","Ya who want to make, use aja, special telkomsel yak. Quiet ga hoax anyway, td cave could try anyway. Mayan 11 gb, 65k price. Thank you bgt om rimed owner .cbr terhedon ter humble cave's mouth never know https://t.co/FExF3EgFdh"
9,2020-08-30 18:27:12 SE Asia Standard Time,1297053242208092160,bitchiscoo,@klelangfess adaa aku paket omg dibawah harga my telkomsel yuu dm,I adaa @klelangfess omg below the price of my package telkomsel yuu dm
