,created_at,user_id,username,tweet,english
0,2020-07-31 05:03:19 SE Asia Standard Time,46394879,ilosanre,"@Telkomsel juga berharap Paket Ilmupedia E-Learning Session yang tersedia dengan harga terjangkau ini dapat memberikan kemudahan dan kenyamanan proses belajar daring, sekaligus meringankan pengeluaran untuk alokasi kuota internet sehari-hari.","@Telkomsel also hope Package Ilmupedia E-Learning Session is available at an affordable price can provide ease and convenience of online learning process, as well as expenses for the allocation of quotas relieve everyday internet."
1,2020-07-30 22:16:09 SE Asia Standard Time,1269326549855035392,arsikamadja,"paket ilmupedia E-Learning Session yang kini tersedia dengan harga lebih terjangkau, dpt memberikan kemudahan dan kenyamanan proses belajar daring sekaligus meringankan pengeluaran untuk alokasi kuota internet sehari-hari. @Telkomsel  https://t.co/BoVEZsypG4","ilmupedia packages E-Learning Session is now available at more affordable prices, interchangeable provide ease and convenience of online learning process at once ease expenses for quota allocation everyday internet. @Telkomsel https://t.co/BoVEZsypG4"
2,2020-07-30 21:04:14 SE Asia Standard Time,309465647,pradindin,@Telkomsel Min tolong dong di cek apa yg salah dengan nomor saya. Sinyalnya bener2 buruk bgt. Padahal harga paket naik terus. Please kasih solusi,@Telkomsel Min dong please check what is wrong with my number. Bgt bener2 bad signal. Though prices continue to rise packages. Please love solutions
3,2020-07-30 21:04:02 SE Asia Standard Time,91123417,irenejuliency,"Belajar jarak jauh makin mudah dong ya, dengan paket ilmupedia E-Learning Session dari @Telkomsel . Paketnya juga harga ekonomis. Sila mampir ke Grapari nya.  https://t.co/CiKKmjYDjb","Distance learning more easily dong so, the package ilmupedia E-Learning Session of @Telkomsel. The packet also economical prices. Please stop by his Grapari. https://t.co/CiKKmjYDjb"
4,2020-07-30 21:02:18 SE Asia Standard Time,2476741738,ardyevansanders,"@Telkomsel Woi admin Telkomsel, tolong lah perbaiki kualitas sinyal di sini, sandai, ketapang, kalimantan barat... Jangan harga aja yg mahal tapi kualitas jaringan ancur, bagi gw kalau sinyal bagus harga mahal gak masalah, ini malah harga mahal sinyal juga jelek","Woi @Telkomsel admin Telkomsel, please lah improve signal quality here, Sandai, West Kalimantan ... Do not price aja ancur expensive but the quality of the network, for I good signal if the price is expensive not a problem, this is actually an expensive price too bad signal"
5,2020-07-30 20:59:00 SE Asia Standard Time,1218234970042335232,muharomrico,"@Telkomsel Harga mahal gak sesuai kualitas, banyak sms iklan promo gak jelas yang malah ganggu. Makin lama kok malah makin gak berkualitas??","@Telkomsel expensive price not match the quality, many sms promo ad is not clear that even bother. Increasingly, why even more quality gak ??"
6,2020-07-30 18:50:49 SE Asia Standard Time,728644994,ariandiputra30,"Memasuki tahun ajaran 2020/2021, @Telkomsel meluncurkan Paket Ilmupedia e-Learning Session untuk mendukung aktivitas belajar daring. Paket khusus untuk pelajar ini menghadirkan kuota sebesar 10 GB dengan harga yang cuma dibanderol Rp 10   https://t.co/VYBx2xHF4m","Entering the school year 2020/2021, @Telkomsel launched e-Learning Package Ilmupedia Session to support online learning activities. Special packages for these students bring a quota of 10 GB with prices only cost Rp 10 https://t.co/VYBx2xHF4m"
7,2020-07-30 18:50:22 SE Asia Standard Time,1969152248,noviheninovi,@Telkomsel Sudah terlalu lama kayaknya gak pernah dapat promo menarik dari telkomsel. Paketan datanya kebanyakan lumayan menguras kantong. Beda juga harga beli di my telkomsel dan app lain.,@Telkomsel For too long I think not ever be able to draw from Telkomsel promo. Paketan data are mostly passable drain bag. Is also the purchase price in my Telkomsel and other app.
8,2020-07-30 18:48:40 SE Asia Standard Time,3193736641,kerupukenak13,Min @Telkomsel sinyal mu astagfirullah lemot bgt.. Mahal bgt paketan lg.. Harga sama jaringan gk se imbang 😭,Min @Telkomsel mu signal Astagfirullah slow bgt bgt .. Expensive paketan lg .. same price gk network se draw 😭
9,2020-07-30 18:42:57 SE Asia Standard Time,1584525715,loop_id,"Loopers, kuy video call bareng sahabat dengan mengaktifkan paket CloudX on Demand dari Telkomsel.  #MumpungYoung, dengan paket CloudX on Demand kamu bisa video conference hingga 100 orang dengan harga mulai Rp10.000. Seru banget!  Cek info lengkapnya di  https://t.co/Ch1QedBOfU.  https://t.co/zyFR2DqdIQ","Loopers, Kuy video call with close friends by activating CloudX package on Demand from Telkomsel. #MumpungYoung, with CloudX package on Demand you can video conference up to 100 people with prices starting at 10,000. Really exciting! Check out the full info https://t.co/Ch1QedBOfU. https://t.co/zyFR2DqdIQ"
10,2020-07-30 18:38:28 SE Asia Standard Time,1390975938,kartuhalo,Jalin silaturahmi dengan keluarga besar di weekend ini dengan #LebihMaksimal bersama CloudX on Demand dari Telkomsel.  Aktifkan di MyTelkomsel untuk bisa video conference sampai 100 orang dengan harga mulai dari Rp10.000 saja.   https://t.co/bCP8K5C1wx.  https://t.co/sd0aR76Oeb,"Get in touch with a large family this weekend with #LebihMaksimal together CloudX on Demand from Telkomsel. Turn on MyTelkomsel to be video conferencing up to 100 people with a starting price of 10,000 only. https://t.co/bCP8K5C1wx. https://t.co/sd0aR76Oeb"
11,2020-07-30 18:37:20 SE Asia Standard Time,248590752,ndwtf,@chrysantemoom kalo by.u best valuenya disini. harga ok untuk kecepatan standar telkomsel.tapi ini cuma buat user beta 🤪  https://t.co/VfzFNM3Gbl,@chrysantemoom if by.u best valuenya here. the price is ok for this telkomsel.tapi standard speed just for beta user 🤪 https://t.co/VfzFNM3Gbl
12,2020-07-30 18:00:01 SE Asia Standard Time,253858309,kartu_as,Teleponan hemat? Pake aje #PaketKringkring biar #DiRumahTerusMaju! Bisa teleponan ke sesama Telkomsel dan hingga 50 menit ke operator lain dengan harga mulai Rp6.000. #BebasAksi aktifin di MyTelkomsel biar #DiRumahTerusTerhubung. S&amp;K berlaku di kota-kota tertentu.  https://t.co/JskinS9mm3,"Teleponan saving? Pake aje #PaketKringkring let #DiRumahTerusMaju! Can teleponan to fellow Telkomsel and up to 50 minutes to other operators with a starting price of Rp6,000. #BebasAksi aktifin in MyTelkomsel let #DiRumahTerusTerhubung. S & amp; K apply in certain cities. https://t.co/JskinS9mm3"
