,created_at,user_id,username,tweet,english
0,2020-12-31 05:53:43 SE Asia Standard Time,293943436,nyangrossvalin,"@txtdrikurir Permisi.. Nitip iklan ya kak Merapat yg lagi cari Nomer Cantik dn COMBOSAKTI(UNLIMITED) start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc. Malang  https://t.co/fDEYQ2PSfh","Excuse me .. Nitip @txtdrikurir kak ya ads Moor who are in search of Beauty Number dn COMBOSAKTI (UNLIMITED) starting price of 100K's. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc. Malang https://t.co/fDEYQ2PSfh"
1,2020-12-31 05:49:08 SE Asia Standard Time,293943436,nyangrossvalin,"@wambohuhu Permisi.. Nitip iklan ya kak Merapat yg lagi cari Nomer Cantik dn COMBOSAKTI(UNLIMITED) start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc. Malang  https://t.co/65CiQCrS7S","Excuse me .. Nitip @wambohuhu kak ya ads Moor who are in search of Beauty Number dn COMBOSAKTI (UNLIMITED) starting price of 100K's. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc. Malang https://t.co/65CiQCrS7S"
2,2020-12-31 05:45:16 SE Asia Standard Time,293943436,nyangrossvalin,"@coffebit Permisi.. Nitip iklan ya kak Merapat yg lagi cari Nomer Cantik dn COMBOSAKTI(UNLIMITED) start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc. Malang  https://t.co/MJXgCYTVJY","Excuse me .. Nitip @coffebit kak ya ads Moor who are in search of Beauty Number dn COMBOSAKTI (UNLIMITED) starting price of 100K's. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc. Malang https://t.co/MJXgCYTVJY"
3,2020-12-31 05:39:31 SE Asia Standard Time,293943436,nyangrossvalin,"@Anissanh11 Permisi.. Nitip iklan ya kak Merapat yg lagi cari Nomer Cantik dn COMBOSAKTI(UNLIMITED) start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc. Malang  https://t.co/eXyzAtrXz4","@ Anissanh11 Excuse me .. kak ya ad Nitip Moor who are in search of Beauty Number dn COMBOSAKTI (UNLIMITED) starting price of 100K's. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc. Malang https://t.co/eXyzAtrXz4"
4,2020-12-31 05:38:20 SE Asia Standard Time,293943436,nyangrossvalin,"@radenrauf Permisi.. Nitip iklan ya kak Merapat yg lagi cari Nomer Cantik dn COMBOSAKTI(UNLIMITED) start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc. Malang  https://t.co/PAvTvh7zEd","Excuse me .. Nitip @radenrauf kak ya ads Moor who are in search of Beauty Number dn COMBOSAKTI (UNLIMITED) starting price of 100K's. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc. Malang https://t.co/PAvTvh7zEd"
5,2020-12-31 05:37:42 SE Asia Standard Time,293943436,nyangrossvalin,"@akhibaka Permisi.. Nitip iklan ya kak Merapat yg lagi cari Nomer Cantik dn COMBOSAKTI(UNLIMITED) start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc. Malang  https://t.co/CvkEcj7Ap6","Excuse me .. Nitip @akhibaka kak ya ads Moor who are in search of Beauty Number dn COMBOSAKTI (UNLIMITED) starting price of 100K's. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc. Malang https://t.co/CvkEcj7Ap6"
6,2020-12-31 05:29:46 SE Asia Standard Time,293943436,nyangrossvalin,"@ReceinAja Permisi.. Nitip iklan ya kak Merapat yg lagi cari Nomer Cantik dn COMBOSAKTI(UNLIMITED) start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc. Malang  https://t.co/D3lP70sxNz","Excuse me .. Nitip @ReceinAja kak ya ads Moor who are in search of Beauty Number dn COMBOSAKTI (UNLIMITED) starting price of 100K's. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc. Malang https://t.co/D3lP70sxNz"
7,2020-12-31 05:28:56 SE Asia Standard Time,293943436,nyangrossvalin,"@Farhankemana Permisi.. Nitip iklan ya kak Merapat yg lagi cari Nomer Cantik dn COMBOSAKTI(UNLIMITED) start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc. Malang  https://t.co/0zpfx5AdEs","Excuse me .. Nitip @Farhankemana kak ya ads Moor who are in search of Beauty Number dn COMBOSAKTI (UNLIMITED) starting price of 100K's. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc. Malang https://t.co/0zpfx5AdEs"
8,2020-12-31 01:45:54 SE Asia Standard Time,379141523,putlicious,@Telkomsel Tapi di deskripsi gada keterangan seperti itu. Cuma dikasi harga 0 rupiah. Itu namanya jebakan. Mana makin banyak sms sampah untung hape saya ada filter spam messagenya😭,@Telkomsel But mace descriptions such information. Just dikasi price 0 rupiah. It's called entrapment. Where more and more junk sms fortunately my phone spam filters messagenya😭
9,2020-12-31 01:35:01 SE Asia Standard Time,1173714662673674240,kjwshxx131_,"@deliaredelie TRIMA KASIH telah menjadi Plgn TELKOMSEL. Nikmati Paket AKUISISI hingga 6,5GB harga mulai 25rb, bisa beli selama 6bln ke dpn, beli di *363#/myTSEL/Outlet.SKB","TRIMA @deliaredelie ments have become Plgn TELKOMSEL. Enjoy up to 6,5GB ACQUISITION Package prices start 25rb, can be purchased during 6mth to NCC, buy in * 363 # / myTSEL / Outlet.SKB"
