,created_at,user_id,username,tweet,english
0,2020-11-29 23:45:33 SE Asia Standard Time,1219298236839555078,ryoradua,"Contoh harga mahal, tapi kualitas kurang memuaskan, @Telkomsel sudah 20 point ML berkurang karena jaringan wadadidaw.","Sample price is expensive, but the quality is not satisfactory, @Telkomsel had 20 points ML reduced due wadadidaw network."
1,2020-11-29 23:38:06 SE Asia Standard Time,292720150,fpestepe,"Selamat malam min @Telkomsel, busa gk pomdah paket halo kick ke halo unlimited dengan harga yang sama ?  Lebih menggiurkan 😭","Good night min @Telkomsel, foam gk pomdah kick to halo halo package unlimited at the same price? More tantalizing 😭"
2,2020-11-29 21:43:02 SE Asia Standard Time,84048464,vickypriberta,Sorry @telkomsel ...   Ini harga paketnya.     Ini kualitasnya  https://t.co/H9Si4VN2Lf,Sorry @telkomsel ... This is the price of the package. This quality is https://t.co/H9Si4VN2Lf
3,2020-11-29 21:33:26 SE Asia Standard Time,84048464,vickypriberta,"@Telkomsel Oh antri ya kak.. brarti emg blom terselesaikan ya.. saya liat2 planggan lain jg conplain.. setidaknya samain aja kak, harga dengn kualitas.. klo bgini bikin kecewa..","@Telkomsel queued Oh yes .. brarti EMG Blom kak ya .. I liat2 resolved another planggan conplain jg .. at least samain aja kak, with less price .. klo bgini make quality disappointed .."
4,2020-11-29 21:06:03 SE Asia Standard Time,1267147855728242689,ctofficialstore,PAKET KUOTA TELKOMSEL HARGA TERJANGKAU. DM UNTUK PRICELIST!,QUOTAS PACKAGE TELKOMSEL AFFORDABLE PRICE. DM FOR pricelist!
5,2020-11-29 19:46:37 SE Asia Standard Time,1385488687,awand_yudi,"harga paket mu semakin menggila,tp kualitas mu semakin parah @Telkomsel semua cara dari sudah ku coba tp ttp sgtu hasil yg ku dapat  https://t.co/Wc8vXBo1Ej","mu package prices worsened, your quality gets worse tp @Telkomsel all my own way of trying tp ttp sgtu ku results you can https://t.co/Wc8vXBo1Ej"
6,2020-11-29 19:45:41 SE Asia Standard Time,577764228,yhody_yody,"Selama ini kalo aku beli paket dgn harga 60rb maka aku bayar 60rb, skrng kok aku bayar Rp.60.120, knapa bgitu skrng ? Kata kan yg sebenarnya dong jgn mengecewakan pelanggan @Telkomsel @telkomselflash  https://t.co/GMpZrImvz9","During this time if I buy the package with the price I paid 60rb 60rb then, skrng why I pay Rp.60.120, knapa bgitu skrng? Said actual kan dong jgn disappointing that customers @Telkomsel @telkomselflash https://t.co/GMpZrImvz9"
7,2020-11-29 17:16:59 SE Asia Standard Time,864431252,davidd_txt,@Telkomsel SINYAL LU JELEK BANGET HARGA MAHAL BANGET,SIGNAL LU @Telkomsel PRICE SO EXPENSIVE SO UGLY
8,2020-11-29 17:01:22 SE Asia Standard Time,1300078591787507712,astaracell,READY!   🍨 Pulsa elektrik all prov 🍨 Pulsa transfer tri dan telkomsel 🍨 Kuota internet all prov 🍨 Kuota internet promo  Harga murah terjangkau ramah dikantong. Yuu kepoin pinnedku kawan manatau harganya cocok.  t. jual beli pulsa kuota internet murah promo #zonauang #zonaba,READY! Electrical pulses all prov 🍨 🍨 tri transfer pulses and telkomsel 🍨 all internet Quotas Quotas prov 🍨 affordable internet's promo price dikantong friendly. Yuu kepoin pinnedku friend manatau price is right. t. purchase cheap internet promotion quota pulse #zonauang #zonaba
9,2020-11-29 16:26:32 SE Asia Standard Time,1186220612793950208,a3117799,"@Telkomsel Koneksi internet makin jelek harga makin mahal , kbngeten 😒","Internet connection and more badly @Telkomsel more expensive price, kbngeten 😒"
